nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,0.5575,1,0,8
2,2,32,1.365,1,2,0
3,3,32,1.365,1,0,8
4,3,32,1.365,1,2,0
5,2,16,0.5575,1,0,4
6,2,16,0.5575,1,2,0
7,2,16,4.595,1,0,2
8,2,32,0.5575,1,0,2
9,2,16,1.365,1,1,0
10,2,32,1.365,1,16,0
11,3,32,2.98,1,0,3
12,3,16,0.5575,1,0,1
13,2,32,1.365,1,0,16
14,3,16,0.5575,1,0,4
15,2,16,0.5575,1,2,0
16,2,16,1.365,1,0,4
17,3,32,4.595,1,0,3
18,2,32,0.5575,1,3,0
19,2,16,1.365,1,0,8
20,3,32,1.365,1,16,0
21,2,16,0.5575,1,0,2
22,2,32,0.5575,1,16,0
23,2,16,6.21,1,0,4
24,3,32,1.365,1,0,3
25,2,32,4.595,1,0,2
26,3,16,0.5575,1,0,8
27,3,16,0.5575,1,1,0
28,2,16,0.5575,1,2,0
29,2,16,2.98,1,4,0
30,2,16,2.98,1,4,0
31,3,16,0.5575,1,8,0
32,3,16,0.5575,1,0,4
33,3,32,0.5575,1,2,0
34,2,32,0.5575,1,0,16
35,3,16,0.5575,1,0,1
36,3,16,2.98,1,2,0
37,2,16,0.5575,1,0,4
38,2,16,1.365,1,8,0
39,3,16,0.5575,1,0,2
40,3,32,0.5575,1,16,0
41,3,32,2.98,1,0,3
42,3,32,0.5575,1,0,8
43,2,16,2.98,1,1,0
44,3,32,1.365,1,8,0
45,2,16,0.5575,1,1,0
46,3,16,0.5575,1,8,0
47,3,16,2.98,1,0,8
48,3,32,1.365,1,0,2
