nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,0.5575,1,16,0
2,2,32,1.365,1,0,3
3,3,32,1.365,1,0,8
4,2,16,0.5575,1,8,0
5,3,32,0.5575,1,0,8
6,2,32,0.5575,1,2,0
7,2,16,6.21,1,0,4
8,3,32,0.5575,1,3,0
9,2,32,0.5575,1,3,0
10,2,32,1.365,1,0,2
11,3,32,0.5575,1,2,0
12,2,16,0.5575,1,8,0
13,3,16,0.5575,1,0,2
14,2,16,0.5575,1,4,0
15,3,16,0.5575,1,4,0
16,3,16,0.5575,1,1,0
17,3,32,4.595,1,0,16
18,3,32,1.365,1,0,2
19,3,32,2.98,1,0,16
20,3,32,2.98,1,0,8
21,3,32,1.365,1,8,0
22,2,16,1.365,1,0,2
23,2,32,2.98,1,2,0
24,2,16,1.365,1,1,0
25,2,32,0.5575,1,16,0
26,3,32,0.5575,1,0,3
27,2,16,0.5575,1,1,0
28,3,16,1.365,1,0,8
29,3,16,2.98,1,1,0
30,3,32,2.98,1,3,0
31,3,16,0.5575,1,4,0
32,2,32,0.5575,1,2,0
33,3,16,2.98,1,0,2
34,3,32,1.365,1,0,2
35,3,16,0.5575,1,8,0
36,2,16,0.5575,1,2,0
37,2,16,1.365,1,0,4
38,2,32,4.595,1,3,0
39,3,32,0.5575,1,16,0
40,2,16,0.5575,1,0,4
41,3,16,4.595,1,0,1
42,3,32,1.365,1,0,3
43,2,32,0.5575,1,8,0
44,2,16,1.365,1,4,0
45,2,16,2.98,1,0,8
46,2,32,0.5575,1,3,0
47,2,16,1.365,1,0,8
48,2,16,0.5575,1,8,0
