nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,4.595,1,0,8
2,3,32,1.365,1,0,16
3,2,16,0.5575,1,8,0
4,3,32,1.365,1,3,0
5,2,32,0.5575,1,8,0
6,2,32,2.98,1,3,0
7,3,32,0.5575,1,0,8
8,3,32,1.365,1,0,8
9,3,32,1.365,1,0,3
10,2,16,1.365,1,0,1
11,3,16,4.595,1,1,0
12,3,16,4.595,1,8,0
13,2,16,0.5575,1,0,2
14,2,32,0.5575,1,2,0
15,3,32,0.5575,1,0,3
16,3,16,1.365,1,8,0
17,2,16,2.98,1,0,2
18,3,32,2.98,1,16,0
19,3,16,0.5575,1,1,0
20,3,32,1.365,1,3,0
21,2,16,1.365,1,0,4
22,2,16,0.5575,1,4,0
23,3,32,0.5575,1,8,0
24,3,32,0.5575,1,0,8
25,2,32,2.98,1,0,16
26,2,16,6.21,1,0,1
27,2,32,1.365,1,8,0
28,2,16,0.5575,1,0,1
29,2,32,1.365,1,0,16
30,2,32,0.5575,1,3,0
31,3,32,0.5575,1,0,8
32,3,16,0.5575,1,2,0
33,2,32,0.5575,1,0,16
34,3,32,0.5575,1,2,0
35,2,32,0.5575,1,0,2
36,3,32,0.5575,1,8,0
37,2,16,0.5575,1,4,0
38,2,16,1.365,1,0,8
39,2,32,1.365,1,2,0
40,3,16,0.5575,1,2,0
41,2,16,2.98,1,4,0
42,3,16,2.98,1,0,8
43,3,16,0.5575,1,0,8
44,3,16,0.5575,1,1,0
45,2,32,1.365,1,3,0
46,2,16,2.98,1,0,2
47,3,32,0.5575,1,2,0
48,3,16,0.5575,1,0,1
