nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,16,0.5575,1,1,0
2,2,32,0.5575,1,0,2
3,2,16,1.365,1,0,8
4,3,32,1.365,1,8,0
5,2,32,6.21,1,0,2
6,3,16,2.98,1,0,8
7,3,32,0.5575,1,0,3
8,2,32,0.5575,1,0,2
9,2,16,0.5575,1,1,0
10,2,32,1.365,1,0,8
11,2,16,0.5575,1,4,0
12,2,16,1.365,1,0,2
13,3,32,1.365,1,0,8
14,2,16,0.5575,1,8,0
15,2,32,0.5575,1,0,2
16,2,32,0.5575,1,0,2
17,3,32,2.98,1,0,16
18,2,16,0.5575,1,4,0
19,3,16,4.595,1,1,0
20,2,16,0.5575,1,0,2
21,2,16,1.365,1,2,0
22,3,32,1.365,1,0,3
23,3,32,1.365,1,3,0
24,3,32,1.365,1,0,3
25,2,32,0.5575,1,8,0
26,2,16,0.5575,1,0,4
27,3,32,0.5575,1,3,0
28,3,16,0.5575,1,0,1
29,2,32,4.595,1,0,16
30,3,16,2.98,1,2,0
31,2,16,0.5575,1,4,0
32,3,16,0.5575,1,0,8
33,3,16,0.5575,1,0,4
34,3,32,2.98,1,0,16
35,2,32,2.98,1,16,0
36,3,32,0.5575,1,0,2
37,3,32,1.365,1,16,0
38,2,32,1.365,1,16,0
39,2,32,0.5575,1,0,3
40,3,32,4.595,1,8,0
41,2,32,0.5575,1,3,0
42,3,16,1.365,1,0,8
43,2,16,0.5575,1,8,0
44,2,16,0.5575,1,0,2
45,3,16,2.98,1,1,0
46,3,16,2.98,1,0,1
47,3,32,0.5575,1,0,8
48,3,32,1.365,1,8,0
