nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,16,2.98,1,0,2
2,2,32,1.365,1,0,8
3,2,32,4.595,1,0,3
4,2,16,2.98,1,0,2
5,2,16,2.98,1,0,1
6,3,32,2.98,1,0,8
7,2,32,0.5575,1,0,8
8,2,32,0.5575,1,0,2
9,2,32,1.365,1,0,8
10,2,32,2.98,1,3,0
11,3,16,0.5575,1,0,8
12,3,32,4.595,1,2,0
13,3,16,1.365,1,8,0
14,2,16,0.5575,1,0,1
15,3,32,0.5575,1,0,2
16,2,32,1.365,1,16,0
17,2,16,0.5575,1,0,4
18,3,16,1.365,1,0,4
19,3,16,1.365,1,0,8
20,2,16,0.5575,1,8,0
21,3,16,0.5575,1,0,2
22,2,32,1.365,1,16,0
23,3,16,0.5575,1,0,4
24,3,32,4.595,1,3,0
25,3,32,0.5575,1,0,16
26,2,16,0.5575,1,0,4
27,3,16,2.98,1,2,0
28,3,16,0.5575,1,1,0
29,2,16,0.5575,1,0,2
30,3,16,0.5575,1,0,1
31,3,16,0.5575,1,4,0
32,2,16,1.365,1,0,1
33,2,32,2.98,1,2,0
34,3,32,1.365,1,0,2
35,2,32,1.365,1,0,2
36,3,16,0.5575,1,0,1
37,2,16,0.5575,1,0,8
38,2,16,0.5575,1,0,8
39,3,32,6.21,1,8,0
40,2,16,1.365,1,0,4
41,3,16,0.5575,1,0,4
42,3,32,0.5575,1,3,0
43,3,16,0.5575,1,0,8
44,2,16,1.365,1,2,0
45,2,32,1.365,1,16,0
46,3,32,0.5575,1,0,3
47,3,32,0.5575,1,0,16
48,2,32,0.5575,1,0,3
