nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,0.5575,1,8,0
2,2,16,4.595,1,4,0
3,2,16,0.5575,1,4,0
4,2,16,1.365,1,0,4
5,2,16,1.365,1,4,0
6,2,32,0.5575,1,0,3
7,3,32,1.365,1,2,0
8,3,32,1.365,1,16,0
9,2,32,0.5575,1,0,8
10,3,16,0.5575,1,0,1
11,3,16,0.5575,1,0,4
12,3,32,2.98,1,0,8
13,3,32,1.365,1,0,2
14,2,32,1.365,1,0,8
15,3,16,2.98,1,8,0
16,3,16,0.5575,1,0,8
17,3,16,2.98,1,4,0
18,2,32,2.98,1,3,0
19,2,16,0.5575,1,8,0
20,3,16,4.595,1,4,0
21,3,16,0.5575,1,0,1
22,3,32,0.5575,1,0,16
23,2,32,0.5575,1,16,0
24,3,16,1.365,1,2,0
25,2,32,0.5575,1,2,0
26,2,16,1.365,1,1,0
27,2,16,0.5575,1,0,2
28,3,32,4.595,1,3,0
29,2,32,0.5575,1,0,16
30,3,32,0.5575,1,0,8
31,3,16,1.365,1,0,1
32,2,32,0.5575,1,2,0
33,3,32,0.5575,1,3,0
34,3,16,1.365,1,0,2
35,3,16,1.365,1,0,4
36,2,32,0.5575,1,0,2
37,2,32,0.5575,1,0,3
38,3,16,0.5575,1,0,8
39,3,32,2.98,1,0,3
40,2,16,1.365,1,0,8
41,3,32,1.365,1,0,2
42,2,16,0.5575,1,1,0
43,3,32,0.5575,1,16,0
44,2,32,2.98,1,0,3
45,3,16,6.21,1,2,0
46,2,16,2.98,1,0,8
47,2,32,0.5575,1,0,2
48,2,32,0.5575,1,0,3
