nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,0.5575,1,2,0
2,3,16,1.365,1,0,1
3,3,16,0.5575,1,2,0
4,3,32,0.5575,1,3,0
5,2,16,0.5575,1,2,0
6,2,32,2.98,1,2,0
7,3,16,0.5575,1,8,0
8,3,32,0.5575,1,0,16
9,2,32,0.5575,1,0,8
10,2,16,2.98,1,2,0
11,3,32,0.5575,1,2,0
12,3,16,0.5575,1,0,4
13,2,16,2.98,1,8,0
14,3,32,4.595,1,0,3
15,2,16,0.5575,1,1,0
16,3,32,2.98,1,16,0
17,3,32,1.365,1,3,0
18,2,32,1.365,1,2,0
19,2,32,0.5575,1,16,0
20,3,32,1.365,1,0,3
21,2,32,1.365,1,2,0
22,2,16,0.5575,1,0,8
23,3,16,1.365,1,8,0
24,3,16,2.98,1,1,0
25,2,16,0.5575,1,0,2
26,3,32,4.595,1,8,0
27,2,32,6.21,1,0,8
28,3,32,4.595,1,8,0
29,2,32,1.365,1,0,8
30,3,16,1.365,1,0,8
31,2,16,2.98,1,0,2
32,2,16,0.5575,1,0,4
33,3,32,0.5575,1,8,0
34,3,32,0.5575,1,0,2
35,3,16,0.5575,1,0,4
36,2,16,0.5575,1,0,1
37,3,16,0.5575,1,0,1
38,2,32,1.365,1,0,16
39,3,32,1.365,1,8,0
40,2,16,1.365,1,0,4
41,3,16,1.365,1,2,0
42,2,16,0.5575,1,0,4
43,2,16,1.365,1,0,8
44,2,32,0.5575,1,3,0
45,2,32,0.5575,1,3,0
46,3,16,0.5575,1,8,0
47,3,16,0.5575,1,1,0
48,2,32,2.98,1,0,16
