nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,1.365,1,0,3
2,2,32,2.98,1,8,0
3,3,32,0.5575,1,3,0
4,2,32,1.365,1,16,0
5,3,32,0.5575,1,3,0
6,3,16,0.5575,1,2,0
7,3,32,0.5575,1,0,2
8,2,16,0.5575,1,4,0
9,3,32,1.365,1,0,2
10,2,32,1.365,1,16,0
11,2,32,4.595,1,0,3
12,3,16,0.5575,1,2,0
13,2,16,2.98,1,2,0
14,3,16,2.98,1,8,0
15,3,32,4.595,1,16,0
16,2,16,2.98,1,0,1
17,3,16,0.5575,1,1,0
18,2,16,0.5575,1,0,4
19,3,32,2.98,1,16,0
20,3,16,6.21,1,0,4
21,3,32,2.98,1,0,2
22,3,32,1.365,1,8,0
23,3,32,0.5575,1,0,16
24,2,32,0.5575,1,2,0
25,2,32,0.5575,1,0,16
26,2,16,1.365,1,8,0
27,2,16,0.5575,1,8,0
28,3,32,1.365,1,2,0
29,2,32,1.365,1,8,0
30,3,16,1.365,1,0,1
31,3,32,0.5575,1,0,8
32,2,32,0.5575,1,0,3
33,3,16,0.5575,1,0,2
34,2,16,0.5575,1,0,2
35,2,16,1.365,1,4,0
36,3,16,0.5575,1,4,0
37,2,32,0.5575,1,0,2
38,2,32,0.5575,1,0,8
39,2,32,0.5575,1,0,3
40,3,32,1.365,1,0,3
41,2,16,0.5575,1,1,0
42,2,32,4.595,1,2,0
43,2,16,1.365,1,0,1
44,3,32,0.5575,1,8,0
45,3,16,2.98,1,8,0
46,2,32,1.365,1,0,16
47,3,32,0.5575,1,0,16
48,3,16,0.5575,1,4,0
