nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,0.5575,1,0,16
2,2,32,1.365,1,16,0
3,3,32,0.5575,1,0,8
4,3,16,0.5575,1,2,0
5,2,32,0.5575,1,0,3
6,2,16,2.98,1,0,1
7,2,16,1.365,1,2,0
8,2,32,0.5575,1,3,0
9,2,32,1.365,1,8,0
10,2,16,0.5575,1,8,0
11,3,32,0.5575,1,0,8
12,3,32,0.5575,1,16,0
13,3,32,1.365,1,0,8
14,2,16,1.365,1,0,8
15,3,32,0.5575,1,3,0
16,2,32,0.5575,1,8,0
17,2,32,4.595,1,0,2
18,2,16,0.5575,1,0,1
19,3,16,1.365,1,0,2
20,2,32,1.365,1,2,0
21,3,32,0.5575,1,16,0
22,2,16,1.365,1,2,0
23,3,16,0.5575,1,4,0
24,2,32,0.5575,1,16,0
25,2,16,0.5575,1,8,0
26,2,16,1.365,1,0,1
27,3,32,0.5575,1,2,0
28,3,32,4.595,1,16,0
29,3,32,2.98,1,0,2
30,2,32,2.98,1,3,0
31,3,32,6.21,1,2,0
32,3,16,0.5575,1,0,2
33,3,32,2.98,1,2,0
34,3,32,0.5575,1,3,0
35,3,32,1.365,1,0,3
36,2,16,1.365,1,0,4
37,3,32,0.5575,1,0,2
38,2,16,0.5575,1,0,1
39,3,16,4.595,1,0,4
40,2,32,0.5575,1,8,0
41,3,32,2.98,1,0,8
42,2,32,0.5575,1,0,8
43,2,32,0.5575,1,0,3
44,2,32,2.98,1,0,16
45,3,16,2.98,1,0,8
46,3,16,1.365,1,8,0
47,3,32,0.5575,1,2,0
48,2,32,1.365,1,0,8
