nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,2.98,1,0,16
2,3,32,0.5575,1,3,0
3,3,32,0.5575,1,2,0
4,3,16,0.5575,1,2,0
5,3,16,0.5575,1,1,0
6,2,32,1.365,1,2,0
7,2,16,0.5575,1,1,0
8,2,32,1.365,1,8,0
9,2,16,2.98,1,8,0
10,3,16,1.365,1,1,0
11,2,32,0.5575,1,8,0
12,2,32,2.98,1,0,16
13,3,32,0.5575,1,0,8
14,3,32,0.5575,1,2,0
15,3,16,1.365,1,8,0
16,2,32,0.5575,1,0,2
17,3,16,0.5575,1,0,8
18,3,16,1.365,1,0,2
19,3,32,4.595,1,0,16
20,2,16,2.98,1,2,0
21,2,32,0.5575,1,0,2
22,3,32,0.5575,1,8,0
23,3,16,0.5575,1,0,2
24,2,16,0.5575,1,0,2
25,2,32,0.5575,1,3,0
26,3,16,0.5575,1,0,8
27,2,16,1.365,1,2,0
28,3,32,0.5575,1,8,0
29,2,16,1.365,1,0,4
30,2,32,0.5575,1,8,0
31,2,32,4.595,1,0,8
32,2,32,0.5575,1,0,2
33,2,16,1.365,1,0,8
34,2,32,1.365,1,3,0
35,3,32,1.365,1,0,16
36,2,16,0.5575,1,2,0
37,3,32,2.98,1,0,3
38,3,16,0.5575,1,1,0
39,2,16,1.365,1,0,8
40,3,16,1.365,1,0,8
41,2,16,1.365,1,0,4
42,2,16,0.5575,1,0,8
43,3,16,4.595,1,0,4
44,3,16,0.5575,1,2,0
45,2,32,2.98,1,0,2
46,3,32,6.21,1,8,0
47,3,16,2.98,1,4,0
48,3,32,0.5575,1,2,0
