nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,1.365,1,16,0
2,3,16,2.98,1,0,8
3,2,32,0.5575,1,0,16
4,2,32,0.5575,1,0,8
5,3,32,1.365,1,3,0
6,3,32,0.5575,1,3,0
7,2,32,1.365,1,3,0
8,2,16,0.5575,1,0,2
9,3,32,1.365,1,0,16
10,2,16,4.595,1,4,0
11,3,32,0.5575,1,16,0
12,2,16,0.5575,1,0,8
13,3,32,1.365,1,3,0
14,2,16,0.5575,1,0,4
15,3,16,1.365,1,0,8
16,2,32,1.365,1,0,8
17,2,16,2.98,1,4,0
18,3,32,0.5575,1,0,3
19,3,32,2.98,1,2,0
20,3,16,0.5575,1,2,0
21,3,16,6.21,1,0,4
22,2,16,0.5575,1,0,2
23,3,32,0.5575,1,0,2
24,3,16,1.365,1,4,0
25,3,16,1.365,1,0,8
26,2,32,0.5575,1,0,2
27,3,16,0.5575,1,4,0
28,3,16,0.5575,1,0,4
29,2,32,1.365,1,3,0
30,3,16,0.5575,1,0,1
31,3,32,0.5575,1,0,2
32,2,16,0.5575,1,1,0
33,3,16,0.5575,1,1,0
34,3,32,2.98,1,3,0
35,3,32,0.5575,1,0,16
36,3,16,2.98,1,4,0
37,3,32,2.98,1,0,2
38,2,32,1.365,1,16,0
39,2,16,0.5575,1,0,8
40,2,32,0.5575,1,0,3
41,2,16,2.98,1,0,4
42,2,16,1.365,1,8,0
43,2,16,4.595,1,0,1
44,2,16,4.595,1,2,0
45,2,16,0.5575,1,1,0
46,3,32,0.5575,1,8,0
47,2,16,1.365,1,0,1
48,2,32,0.5575,1,0,2
