nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,0.5575,1,0,2
2,2,16,4.595,1,1,0
3,3,32,0.5575,1,2,0
4,2,32,0.5575,1,2,0
5,2,16,0.5575,1,0,8
6,3,16,0.5575,1,2,0
7,2,16,2.98,1,0,4
8,3,16,1.365,1,8,0
9,2,16,0.5575,1,1,0
10,3,32,0.5575,1,16,0
11,3,16,2.98,1,0,1
12,3,16,0.5575,1,0,1
13,2,32,1.365,1,0,16
14,2,32,2.98,1,16,0
15,2,16,0.5575,1,0,1
16,2,32,0.5575,1,8,0
17,2,16,0.5575,1,8,0
18,2,16,2.98,1,0,1
19,3,32,0.5575,1,3,0
20,3,32,4.595,1,16,0
21,3,32,0.5575,1,0,3
22,2,16,0.5575,1,2,0
23,3,32,1.365,1,0,2
24,3,32,2.98,1,0,8
25,2,32,2.98,1,3,0
26,2,16,1.365,1,4,0
27,3,32,4.595,1,0,8
28,2,16,1.365,1,4,0
29,3,32,0.5575,1,8,0
30,3,32,1.365,1,2,0
31,2,32,1.365,1,0,3
32,2,16,0.5575,1,0,2
33,3,16,0.5575,1,8,0
34,2,16,1.365,1,4,0
35,3,32,0.5575,1,16,0
36,3,32,1.365,1,0,16
37,3,16,0.5575,1,0,2
38,3,16,1.365,1,0,2
39,2,16,0.5575,1,0,4
40,3,32,6.21,1,0,8
41,2,32,0.5575,1,0,16
42,3,16,0.5575,1,2,0
43,2,16,0.5575,1,0,2
44,3,32,2.98,1,0,8
45,2,16,1.365,1,2,0
46,2,16,1.365,1,0,1
47,3,32,1.365,1,0,8
48,2,16,0.5575,1,0,8
