nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,16,1.365,1,1,0
2,3,32,4.595,1,0,8
3,3,32,0.5575,1,3,0
4,2,16,1.365,1,0,1
5,2,32,0.5575,1,0,2
6,2,16,1.365,1,8,0
7,2,32,6.21,1,0,3
8,2,16,1.365,1,8,0
9,2,16,2.98,1,0,4
10,2,32,0.5575,1,2,0
11,2,16,0.5575,1,0,8
12,3,16,0.5575,1,0,1
13,3,16,2.98,1,8,0
14,3,32,0.5575,1,0,3
15,3,32,2.98,1,0,16
16,3,32,0.5575,1,3,0
17,2,32,0.5575,1,16,0
18,3,32,0.5575,1,0,16
19,2,16,0.5575,1,2,0
20,3,16,0.5575,1,1,0
21,2,32,0.5575,1,8,0
22,2,32,0.5575,1,8,0
23,2,32,0.5575,1,0,16
24,2,16,2.98,1,1,0
25,2,16,1.365,1,0,1
26,3,16,0.5575,1,0,2
27,3,32,1.365,1,16,0
28,2,16,1.365,1,2,0
29,2,16,2.98,1,0,2
30,3,16,0.5575,1,1,0
31,3,16,0.5575,1,2,0
32,2,16,4.595,1,2,0
33,3,32,1.365,1,8,0
34,3,32,0.5575,1,0,2
35,3,16,0.5575,1,0,4
36,2,16,2.98,1,8,0
37,3,16,4.595,1,8,0
38,3,32,1.365,1,16,0
39,2,16,0.5575,1,2,0
40,2,16,0.5575,1,4,0
41,2,32,0.5575,1,0,8
42,3,32,1.365,1,0,8
43,3,16,1.365,1,0,4
44,3,16,1.365,1,0,4
45,2,16,2.98,1,1,0
46,2,32,0.5575,1,8,0
47,3,32,1.365,1,2,0
48,3,32,0.5575,1,3,0
