nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,2.98,1,8,0
2,3,32,0.5575,1,0,2
3,3,16,0.5575,1,0,8
4,3,16,0.5575,1,2,0
5,2,16,1.365,1,1,0
6,3,32,0.5575,1,16,0
7,3,32,1.365,1,16,0
8,3,16,0.5575,1,0,2
9,3,16,2.98,1,0,1
10,2,16,4.595,1,0,4
11,3,16,2.98,1,8,0
12,3,16,0.5575,1,2,0
13,2,32,0.5575,1,0,3
14,2,32,1.365,1,16,0
15,3,32,0.5575,1,0,8
16,3,32,0.5575,1,0,3
17,2,16,4.595,1,1,0
18,2,32,1.365,1,3,0
19,2,32,0.5575,1,16,0
20,3,32,1.365,1,2,0
21,3,32,1.365,1,8,0
22,2,16,0.5575,1,1,0
23,2,16,6.21,1,4,0
24,3,16,0.5575,1,0,4
25,3,32,2.98,1,8,0
26,2,16,0.5575,1,2,0
27,3,16,1.365,1,2,0
28,3,16,0.5575,1,2,0
29,3,32,2.98,1,8,0
30,2,32,0.5575,1,0,2
31,3,16,0.5575,1,8,0
32,3,16,1.365,1,1,0
33,2,32,1.365,1,16,0
34,2,32,1.365,1,0,16
35,3,16,0.5575,1,0,1
36,2,16,0.5575,1,4,0
37,2,16,0.5575,1,2,0
38,2,16,4.595,1,4,0
39,3,16,1.365,1,1,0
40,3,32,0.5575,1,0,16
41,2,16,1.365,1,0,2
42,2,16,0.5575,1,0,8
43,2,16,2.98,1,1,0
44,2,32,0.5575,1,0,3
45,3,16,2.98,1,4,0
46,2,16,1.365,1,8,0
47,2,16,0.5575,1,0,1
48,2,32,0.5575,1,8,0
