nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,0.5575,1,2,0
2,3,16,0.5575,1,4,0
3,2,16,0.5575,1,8,0
4,3,32,0.5575,1,2,0
5,2,16,0.5575,1,0,8
6,3,16,1.365,1,0,2
7,3,16,0.5575,1,1,0
8,2,16,0.5575,1,4,0
9,3,32,1.365,1,0,3
10,3,16,0.5575,1,0,4
11,2,16,0.5575,1,0,2
12,2,32,0.5575,1,16,0
13,3,16,0.5575,1,0,1
14,3,16,0.5575,1,2,0
15,3,32,4.595,1,16,0
16,2,32,1.365,1,3,0
17,2,16,1.365,1,2,0
18,2,32,2.98,1,0,2
19,3,32,1.365,1,0,2
20,2,16,0.5575,1,0,1
21,3,16,0.5575,1,4,0
22,2,16,2.98,1,4,0
23,3,16,1.365,1,0,8
24,3,16,0.5575,1,0,2
25,2,32,2.98,1,2,0
26,2,32,0.5575,1,0,3
27,3,16,2.98,1,0,8
28,2,32,1.365,1,0,8
29,3,32,0.5575,1,0,3
30,2,32,0.5575,1,2,0
31,3,32,0.5575,1,0,2
32,2,32,4.595,1,0,16
33,2,16,1.365,1,4,0
34,3,32,1.365,1,8,0
35,3,32,1.365,1,0,2
36,3,16,1.365,1,0,4
37,2,32,2.98,1,16,0
38,3,16,0.5575,1,0,8
39,2,32,1.365,1,3,0
40,3,16,2.98,1,0,4
41,3,16,4.595,1,8,0
42,3,16,0.5575,1,0,8
43,2,32,2.98,1,0,16
44,2,32,0.5575,1,0,8
45,3,16,6.21,1,2,0
46,2,32,0.5575,1,8,0
47,2,32,1.365,1,0,2
48,2,32,0.5575,1,3,0
