nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,16,0.5575,1,0,4
2,3,32,0.5575,1,3,0
3,3,32,0.5575,1,2,0
4,3,32,0.5575,1,8,0
5,2,32,1.365,1,2,0
6,3,32,2.98,1,16,0
7,2,32,2.98,1,0,2
8,2,16,1.365,1,4,0
9,3,32,1.365,1,16,0
10,2,32,1.365,1,8,0
11,2,16,0.5575,1,4,0
12,2,16,1.365,1,4,0
13,3,32,6.21,1,2,0
14,2,32,0.5575,1,8,0
15,2,16,2.98,1,1,0
16,3,16,1.365,1,2,0
17,2,16,4.595,1,0,1
18,2,32,1.365,1,3,0
19,3,16,0.5575,1,0,1
20,3,16,0.5575,1,4,0
21,2,16,1.365,1,0,8
22,3,32,1.365,1,0,16
23,3,32,0.5575,1,16,0
24,2,16,0.5575,1,2,0
25,2,16,2.98,1,0,8
26,3,16,4.595,1,0,2
27,2,32,1.365,1,2,0
28,3,16,0.5575,1,1,0
29,3,16,0.5575,1,2,0
30,2,32,2.98,1,0,3
31,2,32,0.5575,1,16,0
32,2,16,0.5575,1,2,0
33,3,16,0.5575,1,0,2
34,3,16,0.5575,1,4,0
35,3,32,1.365,1,2,0
36,3,32,0.5575,1,0,8
37,3,16,0.5575,1,0,2
38,2,32,1.365,1,0,16
39,3,32,2.98,1,0,16
40,3,32,0.5575,1,2,0
41,2,16,0.5575,1,2,0
42,2,32,0.5575,1,8,0
43,2,32,2.98,1,16,0
44,3,16,1.365,1,8,0
45,3,32,0.5575,1,0,8
46,2,16,0.5575,1,0,1
47,2,16,4.595,1,0,8
48,2,16,0.5575,1,2,0
