nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,16,2.98,1,1,0
2,2,16,2.98,1,0,2
3,2,16,0.5575,1,0,1
4,3,32,0.5575,1,3,0
5,2,32,1.365,1,16,0
6,3,32,0.5575,1,3,0
7,2,32,0.5575,1,0,2
8,3,32,0.5575,1,0,8
9,3,32,1.365,1,8,0
10,2,16,2.98,1,0,4
11,2,32,2.98,1,0,8
12,3,16,0.5575,1,8,0
13,3,16,1.365,1,1,0
14,2,32,1.365,1,16,0
15,2,16,0.5575,1,0,2
16,3,16,1.365,1,0,8
17,3,32,0.5575,1,8,0
18,2,32,0.5575,1,2,0
19,3,16,4.595,1,4,0
20,3,16,0.5575,1,1,0
21,3,32,0.5575,1,0,16
22,3,32,2.98,1,2,0
23,2,32,0.5575,1,0,3
24,2,32,0.5575,1,0,2
25,3,16,1.365,1,4,0
26,3,16,0.5575,1,0,2
27,3,32,0.5575,1,16,0
28,2,16,1.365,1,0,2
29,2,32,1.365,1,3,0
30,2,16,0.5575,1,0,8
31,2,32,0.5575,1,0,8
32,2,16,0.5575,1,8,0
33,3,32,4.595,1,16,0
34,3,32,1.365,1,16,0
35,2,32,1.365,1,0,2
36,3,32,0.5575,1,0,8
37,3,32,0.5575,1,0,3
38,2,32,6.21,1,8,0
39,3,32,0.5575,1,2,0
40,2,16,4.595,1,4,0
41,3,16,1.365,1,2,0
42,2,32,1.365,1,2,0
43,3,32,0.5575,1,0,3
44,2,16,0.5575,1,0,8
45,2,16,2.98,1,8,0
46,2,32,1.365,1,0,3
47,2,32,2.98,1,8,0
48,3,32,0.5575,1,0,2
