nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,2.98,1,1,0
2,3,16,2.98,1,8,0
3,2,16,6.21,1,4,0
4,3,16,0.5575,1,0,4
5,3,16,2.98,1,0,8
6,2,32,0.5575,1,16,0
7,3,32,0.5575,1,3,0
8,2,16,0.5575,1,0,2
9,2,32,4.595,1,0,3
10,3,32,0.5575,1,3,0
11,2,32,2.98,1,0,16
12,2,16,1.365,1,1,0
13,3,32,0.5575,1,3,0
14,2,32,0.5575,1,0,3
15,2,32,1.365,1,8,0
16,3,16,0.5575,1,0,8
17,3,32,2.98,1,0,16
18,2,16,1.365,1,4,0
19,2,16,0.5575,1,0,8
20,2,16,2.98,1,8,0
21,3,16,1.365,1,0,1
22,3,32,1.365,1,0,2
23,3,16,0.5575,1,0,8
24,3,16,0.5575,1,0,4
25,2,32,0.5575,1,0,2
26,3,32,1.365,1,0,2
27,2,16,1.365,1,0,2
28,3,16,0.5575,1,0,1
29,2,32,0.5575,1,8,0
30,3,32,4.595,1,3,0
31,3,32,0.5575,1,2,0
32,3,32,0.5575,1,0,8
33,2,16,0.5575,1,1,0
34,2,32,0.5575,1,3,0
35,2,32,0.5575,1,16,0
36,3,16,0.5575,1,4,0
37,3,32,0.5575,1,16,0
38,3,16,1.365,1,0,4
39,2,16,0.5575,1,0,1
40,3,32,1.365,1,2,0
41,3,16,0.5575,1,2,0
42,2,32,1.365,1,8,0
43,3,32,4.595,1,0,3
44,2,32,2.98,1,16,0
45,3,32,1.365,1,0,8
46,2,16,1.365,1,0,2
47,2,16,0.5575,1,0,4
48,2,32,1.365,1,2,0
