nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,0.5575,1,0,8
2,2,16,0.5575,1,8,0
3,3,32,1.365,1,0,16
4,2,16,1.365,1,1,0
5,3,16,0.5575,1,4,0
6,2,32,1.365,1,16,0
7,3,16,0.5575,1,0,8
8,3,16,2.98,1,2,0
9,2,32,0.5575,1,3,0
10,2,16,1.365,1,1,0
11,2,32,1.365,1,8,0
12,3,16,4.595,1,0,4
13,2,16,1.365,1,0,4
14,2,32,1.365,1,3,0
15,3,16,0.5575,1,4,0
16,3,16,1.365,1,0,8
17,2,16,0.5575,1,1,0
18,2,32,4.595,1,16,0
19,2,32,0.5575,1,0,3
20,2,32,0.5575,1,0,8
21,3,32,0.5575,1,0,16
22,3,16,2.98,1,0,2
23,2,16,1.365,1,0,4
24,2,16,0.5575,1,0,2
25,2,16,0.5575,1,0,1
26,3,16,2.98,1,0,2
27,3,32,0.5575,1,0,2
28,3,32,1.365,1,0,8
29,3,32,4.595,1,0,16
30,2,32,0.5575,1,16,0
31,2,16,2.98,1,8,0
32,3,16,0.5575,1,1,0
33,3,16,1.365,1,0,1
34,3,16,0.5575,1,2,0
35,3,32,2.98,1,0,2
36,3,16,1.365,1,4,0
37,2,32,0.5575,1,3,0
38,2,32,1.365,1,8,0
39,3,16,0.5575,1,0,2
40,2,32,0.5575,1,8,0
41,2,16,6.21,1,0,8
42,3,16,0.5575,1,1,0
43,2,16,0.5575,1,2,0
44,3,32,0.5575,1,3,0
45,2,16,2.98,1,1,0
46,2,32,0.5575,1,0,2
47,3,16,0.5575,1,8,0
48,3,16,2.98,1,0,1
