nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,1.365,1,0,8
2,2,16,2.98,1,4,0
3,3,32,2.98,1,8,0
4,2,16,1.365,1,0,8
5,2,16,0.5575,1,0,4
6,3,32,0.5575,1,0,2
7,2,16,1.365,1,1,0
8,2,16,0.5575,1,1,0
9,3,16,0.5575,1,0,1
10,3,32,1.365,1,0,16
11,2,32,2.98,1,0,3
12,2,32,0.5575,1,3,0
13,3,16,2.98,1,2,0
14,3,16,1.365,1,0,2
15,3,16,0.5575,1,4,0
16,2,32,0.5575,1,16,0
17,3,32,4.595,1,2,0
18,2,16,1.365,1,0,1
19,3,32,1.365,1,0,16
20,3,32,0.5575,1,0,8
21,3,16,2.98,1,0,8
22,3,32,1.365,1,0,2
23,3,16,0.5575,1,0,8
24,3,32,0.5575,1,0,2
25,2,16,0.5575,1,2,0
26,3,32,4.595,1,8,0
27,3,16,0.5575,1,8,0
28,2,16,6.21,1,0,1
29,2,32,2.98,1,0,8
30,3,16,1.365,1,0,2
31,2,32,0.5575,1,0,2
32,2,32,1.365,1,0,8
33,2,16,0.5575,1,0,4
34,2,32,0.5575,1,3,0
35,3,16,1.365,1,4,0
36,3,16,0.5575,1,2,0
37,2,32,0.5575,1,16,0
38,2,16,0.5575,1,2,0
39,2,32,2.98,1,0,2
40,2,32,0.5575,1,16,0
41,2,16,0.5575,1,4,0
42,2,32,0.5575,1,0,3
43,3,32,0.5575,1,0,2
44,2,16,0.5575,1,0,8
45,2,32,0.5575,1,16,0
46,3,16,1.365,1,0,2
47,3,32,1.365,1,16,0
48,3,16,4.595,1,2,0
