nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,0.5575,1,0,4
2,3,32,1.365,1,3,0
3,2,32,6.21,1,2,0
4,3,16,0.5575,1,0,8
5,2,16,0.5575,1,0,2
6,2,32,1.365,1,16,0
7,3,32,1.365,1,3,0
8,2,32,0.5575,1,0,2
9,2,16,0.5575,1,2,0
10,2,32,2.98,1,2,0
11,3,16,4.595,1,0,2
12,3,32,0.5575,1,8,0
13,3,32,1.365,1,0,16
14,3,16,1.365,1,2,0
15,2,32,0.5575,1,16,0
16,3,16,0.5575,1,0,4
17,2,16,0.5575,1,4,0
18,3,32,1.365,1,2,0
19,2,32,1.365,1,0,8
20,2,16,1.365,1,0,4
21,2,16,4.595,1,0,1
22,3,32,1.365,1,0,8
23,3,16,2.98,1,0,8
24,3,32,0.5575,1,16,0
25,3,32,0.5575,1,16,0
26,3,16,0.5575,1,0,1
27,3,32,1.365,1,0,3
28,3,16,0.5575,1,1,0
29,2,32,2.98,1,0,3
30,2,32,0.5575,1,0,16
31,3,16,0.5575,1,0,1
32,2,32,2.98,1,0,3
33,3,16,0.5575,1,8,0
34,2,32,1.365,1,0,8
35,3,32,0.5575,1,2,0
36,3,16,2.98,1,4,0
37,3,16,0.5575,1,0,2
38,2,32,4.595,1,0,2
39,3,32,1.365,1,0,2
40,3,16,0.5575,1,0,4
41,2,32,1.365,1,0,16
42,2,16,0.5575,1,0,4
43,3,32,0.5575,1,8,0
44,2,16,2.98,1,8,0
45,2,16,0.5575,1,0,8
46,2,32,0.5575,1,0,3
47,2,32,0.5575,1,3,0
48,2,16,2.98,1,1,0
