nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,1.365,1,3,0
2,2,32,0.5575,1,16,0
3,3,16,0.5575,1,8,0
4,3,32,2.98,1,8,0
5,2,16,0.5575,1,8,0
6,3,32,4.595,1,8,0
7,2,16,1.365,1,0,1
8,3,32,0.5575,1,0,16
9,3,16,1.365,1,4,0
10,3,32,0.5575,1,2,0
11,2,16,0.5575,1,1,0
12,3,32,1.365,1,8,0
13,3,32,0.5575,1,0,8
14,3,16,0.5575,1,8,0
15,2,32,0.5575,1,0,3
16,3,32,0.5575,1,2,0
17,3,32,0.5575,1,0,3
18,2,32,4.595,1,16,0
19,3,32,1.365,1,16,0
20,2,16,2.98,1,0,4
21,3,16,0.5575,1,0,2
22,2,16,2.98,1,2,0
23,2,32,1.365,1,0,8
24,2,32,0.5575,1,16,0
25,2,32,1.365,1,0,16
26,2,32,1.365,1,0,2
27,3,16,0.5575,1,1,0
28,3,32,2.98,1,0,2
29,3,32,1.365,1,0,8
30,3,16,1.365,1,8,0
31,2,32,0.5575,1,2,0
32,3,16,0.5575,1,0,2
33,3,16,2.98,1,2,0
34,2,16,1.365,1,1,0
35,2,32,1.365,1,0,3
36,2,32,2.98,1,0,3
37,3,16,1.365,1,0,2
38,3,32,0.5575,1,2,0
39,3,32,2.98,1,3,0
40,3,32,4.595,1,0,2
41,2,32,6.21,1,0,8
42,2,16,0.5575,1,2,0
43,2,16,0.5575,1,0,8
44,2,16,0.5575,1,1,0
45,2,16,0.5575,1,4,0
46,2,16,0.5575,1,4,0
47,2,16,0.5575,1,0,4
48,3,16,0.5575,1,0,8
