nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,0.5575,1,4,0
2,2,32,4.595,1,0,2
3,2,32,0.5575,1,3,0
4,3,32,1.365,1,8,0
5,2,32,0.5575,1,16,0
6,3,16,0.5575,1,0,2
7,3,32,1.365,1,0,3
8,2,32,0.5575,1,0,3
9,3,32,1.365,1,0,8
10,3,32,2.98,1,0,8
11,2,32,0.5575,1,8,0
12,2,32,1.365,1,0,2
13,2,32,0.5575,1,16,0
14,3,16,0.5575,1,0,4
15,2,32,0.5575,1,0,16
16,3,16,2.98,1,0,1
17,3,32,0.5575,1,16,0
18,3,32,0.5575,1,0,16
19,2,32,0.5575,1,2,0
20,2,32,4.595,1,0,16
21,3,32,2.98,1,2,0
22,3,32,0.5575,1,0,16
23,3,32,2.98,1,0,3
24,2,16,1.365,1,1,0
25,2,32,0.5575,1,3,0
26,3,16,0.5575,1,8,0
27,2,16,1.365,1,0,1
28,2,16,0.5575,1,1,0
29,2,32,1.365,1,3,0
30,2,16,2.98,1,4,0
31,2,32,0.5575,1,16,0
32,2,16,4.595,1,2,0
33,3,16,0.5575,1,0,1
34,2,16,2.98,1,0,4
35,3,16,0.5575,1,0,2
36,3,32,2.98,1,2,0
37,2,16,1.365,1,4,0
38,3,32,0.5575,1,0,3
39,3,32,0.5575,1,0,16
40,3,16,1.365,1,0,2
41,3,16,0.5575,1,4,0
42,3,16,0.5575,1,0,8
43,3,32,1.365,1,0,2
44,2,32,1.365,1,0,16
45,2,32,0.5575,1,0,8
46,3,16,6.21,1,0,1
47,3,16,1.365,1,0,4
48,2,16,1.365,1,2,0
