nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,0.5575,1,0,8
2,3,16,1.365,1,1,0
3,3,16,1.365,1,1,0
4,3,16,1.365,1,4,0
5,2,16,0.5575,1,1,0
6,2,32,0.5575,1,0,3
7,3,16,0.5575,1,0,8
8,2,32,1.365,1,8,0
9,3,32,0.5575,1,0,16
10,2,32,0.5575,1,0,16
11,3,16,0.5575,1,1,0
12,3,32,1.365,1,3,0
13,2,16,2.98,1,4,0
14,2,32,0.5575,1,16,0
15,2,32,1.365,1,0,3
16,3,16,2.98,1,0,2
17,2,16,0.5575,1,8,0
18,2,16,2.98,1,0,2
19,3,16,0.5575,1,0,4
20,3,32,1.365,1,16,0
21,3,32,6.21,1,8,0
22,2,32,0.5575,1,3,0
23,2,32,0.5575,1,0,2
24,2,32,4.595,1,2,0
25,3,16,2.98,1,0,2
26,2,16,0.5575,1,2,0
27,3,32,1.365,1,0,16
28,2,16,1.365,1,8,0
29,2,32,0.5575,1,2,0
30,2,32,0.5575,1,8,0
31,2,16,0.5575,1,0,1
32,3,32,1.365,1,3,0
33,2,32,4.595,1,16,0
34,3,32,2.98,1,2,0
35,3,16,1.365,1,2,0
36,2,16,0.5575,1,1,0
37,3,16,1.365,1,0,1
38,3,16,0.5575,1,0,8
39,3,32,2.98,1,8,0
40,2,16,0.5575,1,2,0
41,2,32,4.595,1,0,8
42,2,16,0.5575,1,0,8
43,3,16,0.5575,1,2,0
44,3,32,0.5575,1,16,0
45,3,16,2.98,1,1,0
46,3,16,0.5575,1,0,4
47,2,16,1.365,1,0,4
48,2,32,0.5575,1,0,8
