nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,16,0.5575,1,2,0
2,3,16,1.365,1,2,0
3,2,32,1.365,1,0,16
4,2,32,6.21,1,0,3
5,2,16,1.365,1,0,8
6,3,32,1.365,1,0,3
7,3,16,0.5575,1,2,0
8,2,16,2.98,1,8,0
9,3,32,0.5575,1,0,3
10,3,16,0.5575,1,0,1
11,3,16,0.5575,1,4,0
12,2,16,0.5575,1,4,0
13,3,32,0.5575,1,0,16
14,3,16,0.5575,1,0,4
15,2,32,1.365,1,8,0
16,2,32,2.98,1,2,0
17,3,16,0.5575,1,0,4
18,3,16,2.98,1,0,1
19,2,16,0.5575,1,0,1
20,2,16,0.5575,1,0,1
21,2,16,1.365,1,2,0
22,2,16,1.365,1,0,2
23,3,16,2.98,1,0,1
24,2,16,0.5575,1,1,0
25,3,32,1.365,1,16,0
26,3,32,4.595,1,16,0
27,2,16,0.5575,1,8,0
28,2,32,0.5575,1,0,16
29,2,32,0.5575,1,0,3
30,3,16,2.98,1,4,0
31,2,16,0.5575,1,0,2
32,3,16,1.365,1,8,0
33,2,16,0.5575,1,8,0
34,2,32,0.5575,1,0,8
35,2,32,1.365,1,0,8
36,3,16,0.5575,1,0,1
37,2,32,2.98,1,2,0
38,3,32,1.365,1,3,0
39,3,32,0.5575,1,0,8
40,2,32,1.365,1,0,8
41,3,32,0.5575,1,8,0
42,3,16,4.595,1,0,1
43,3,32,2.98,1,0,16
44,3,16,4.595,1,8,0
45,3,32,1.365,1,2,0
46,2,32,0.5575,1,0,2
47,2,32,0.5575,1,0,3
48,2,32,0.5575,1,8,0
