nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,0.5575,1,3,0
2,2,16,0.5575,1,0,8
3,3,16,0.5575,1,1,0
4,2,16,0.5575,1,0,4
5,2,32,0.5575,1,0,2
6,3,16,0.5575,1,0,2
7,2,16,4.595,1,1,0
8,3,16,0.5575,1,0,8
9,3,16,0.5575,1,1,0
10,3,32,4.595,1,2,0
11,3,32,1.365,1,0,16
12,3,32,2.98,1,3,0
13,2,32,4.595,1,0,8
14,3,16,0.5575,1,1,0
15,2,16,1.365,1,0,4
16,3,16,0.5575,1,0,4
17,2,32,1.365,1,0,16
18,3,16,0.5575,1,4,0
19,2,32,6.21,1,3,0
20,2,16,2.98,1,4,0
21,3,32,0.5575,1,8,0
22,2,16,2.98,1,0,1
23,3,32,1.365,1,0,3
24,2,16,2.98,1,4,0
25,3,16,0.5575,1,4,0
26,2,16,1.365,1,0,8
27,2,32,2.98,1,0,3
28,3,16,0.5575,1,0,1
29,3,32,0.5575,1,8,0
30,3,16,0.5575,1,2,0
31,2,32,0.5575,1,3,0
32,2,16,0.5575,1,8,0
33,2,32,1.365,1,8,0
34,3,16,1.365,1,0,8
35,2,32,1.365,1,2,0
36,3,16,0.5575,1,0,1
37,3,32,0.5575,1,0,8
38,2,16,1.365,1,0,8
39,2,32,2.98,1,0,2
40,3,16,2.98,1,0,8
41,2,32,0.5575,1,0,16
42,2,16,1.365,1,0,1
43,3,32,1.365,1,0,3
44,2,16,1.365,1,0,2
45,3,16,0.5575,1,0,8
46,2,16,0.5575,1,2,0
47,3,32,1.365,1,0,16
48,3,16,0.5575,1,0,2
