nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,16,0.5575,1,0,2
2,3,32,0.5575,1,16,0
3,2,16,0.5575,1,0,8
4,3,32,0.5575,1,0,2
5,2,32,0.5575,1,0,2
6,2,32,0.5575,1,0,2
7,2,16,0.5575,1,2,0
8,3,16,0.5575,1,1,0
9,2,32,2.98,1,0,2
10,3,16,1.365,1,1,0
11,2,32,0.5575,1,3,0
12,3,32,6.21,1,16,0
13,3,16,1.365,1,0,4
14,2,16,4.595,1,4,0
15,2,16,1.365,1,1,0
16,3,16,0.5575,1,4,0
17,3,32,0.5575,1,8,0
18,2,16,1.365,1,2,0
19,2,16,1.365,1,0,4
20,3,16,2.98,1,0,8
21,2,16,1.365,1,2,0
22,2,16,1.365,1,0,8
23,2,32,0.5575,1,0,8
24,2,32,0.5575,1,16,0
25,3,32,0.5575,1,0,2
26,2,32,2.98,1,0,2
27,3,32,0.5575,1,0,3
28,3,16,0.5575,1,2,0
29,3,32,0.5575,1,3,0
30,2,32,1.365,1,8,0
31,3,16,0.5575,1,1,0
32,3,32,0.5575,1,2,0
33,2,16,4.595,1,8,0
34,3,32,0.5575,1,8,0
35,3,16,4.595,1,0,8
36,2,16,1.365,1,0,2
37,3,16,0.5575,1,0,8
38,2,16,0.5575,1,8,0
39,2,16,2.98,1,0,1
40,3,16,1.365,1,4,0
41,2,32,0.5575,1,0,16
42,3,16,2.98,1,0,2
43,3,32,1.365,1,16,0
44,2,32,2.98,1,8,0
45,2,32,1.365,1,0,8
46,2,16,2.98,1,2,0
47,3,16,1.365,1,0,2
48,3,16,0.5575,1,4,0
