nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,16,0.5575,1,0,8
2,3,32,1.365,1,16,0
3,2,32,0.5575,1,3,0
4,2,32,0.5575,1,8,0
5,3,16,4.595,1,0,2
6,2,16,0.5575,1,2,0
7,2,16,1.365,1,0,2
8,3,32,0.5575,1,0,3
9,3,16,2.98,1,0,8
10,3,16,0.5575,1,4,0
11,3,32,1.365,1,3,0
12,2,32,0.5575,1,0,16
13,3,32,0.5575,1,0,2
14,2,32,0.5575,1,2,0
15,2,16,1.365,1,0,4
16,2,32,1.365,1,0,2
17,3,32,1.365,1,0,8
18,3,32,1.365,1,0,2
19,3,16,2.98,1,0,2
20,3,16,4.595,1,2,0
21,2,16,2.98,1,0,4
22,3,16,1.365,1,8,0
23,3,16,6.21,1,0,1
24,3,16,1.365,1,0,8
25,2,16,0.5575,1,0,4
26,3,16,0.5575,1,0,4
27,2,32,2.98,1,3,0
28,3,32,1.365,1,0,2
29,2,32,0.5575,1,0,8
30,2,32,0.5575,1,0,2
31,2,16,0.5575,1,0,1
32,3,16,1.365,1,0,2
33,2,32,2.98,1,0,3
34,3,32,1.365,1,2,0
35,2,16,0.5575,1,8,0
36,2,16,4.595,1,8,0
37,3,32,0.5575,1,0,8
38,2,16,0.5575,1,8,0
39,2,32,2.98,1,0,2
40,3,32,0.5575,1,0,16
41,2,32,0.5575,1,0,16
42,2,32,2.98,1,0,8
43,3,32,0.5575,1,0,8
44,2,32,0.5575,1,3,0
45,3,16,1.365,1,0,1
46,3,16,0.5575,1,4,0
47,2,16,0.5575,1,0,1
48,2,16,0.5575,1,8,0
