nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,0.5575,1,4,0
2,2,32,1.365,1,0,16
3,2,32,2.98,1,16,0
4,3,16,0.5575,1,0,2
5,3,32,0.5575,1,0,16
6,3,16,1.365,1,0,8
7,3,32,0.5575,1,3,0
8,3,32,1.365,1,3,0
9,2,16,2.98,1,2,0
10,2,32,0.5575,1,2,0
11,3,16,0.5575,1,1,0
12,2,16,0.5575,1,8,0
13,2,32,1.365,1,2,0
14,3,16,1.365,1,0,1
15,2,32,4.595,1,8,0
16,3,16,2.98,1,0,1
17,3,32,2.98,1,16,0
18,2,32,2.98,1,0,16
19,3,16,0.5575,1,2,0
20,2,16,0.5575,1,1,0
21,2,16,1.365,1,0,4
22,3,16,2.98,1,0,4
23,3,16,0.5575,1,1,0
24,2,16,0.5575,1,0,2
25,3,16,0.5575,1,1,0
26,2,32,0.5575,1,0,8
27,2,16,1.365,1,1,0
28,2,16,1.365,1,0,2
29,3,16,0.5575,1,4,0
30,3,16,1.365,1,0,8
31,2,16,0.5575,1,8,0
32,2,16,1.365,1,2,0
33,3,32,1.365,1,8,0
34,3,32,0.5575,1,0,16
35,3,32,0.5575,1,2,0
36,2,16,0.5575,1,8,0
37,3,32,0.5575,1,0,3
38,2,16,1.365,1,1,0
39,2,16,0.5575,1,0,2
40,3,16,4.595,1,0,4
41,3,16,6.21,1,0,4
42,3,32,0.5575,1,0,3
43,2,32,4.595,1,8,0
44,3,32,2.98,1,0,16
45,2,32,1.365,1,3,0
46,2,32,0.5575,1,2,0
47,3,32,0.5575,1,0,8
48,2,16,0.5575,1,4,0
