nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,0.5575,1,0,8
2,2,16,4.595,1,2,0
3,3,16,0.5575,1,2,0
4,2,32,0.5575,1,0,8
5,3,16,0.5575,1,1,0
6,2,32,1.365,1,0,8
7,3,32,2.98,1,8,0
8,2,32,0.5575,1,0,16
9,3,32,0.5575,1,3,0
10,3,32,2.98,1,0,2
11,2,32,0.5575,1,0,2
12,2,16,0.5575,1,2,0
13,3,32,1.365,1,0,2
14,2,16,0.5575,1,2,0
15,3,32,1.365,1,0,16
16,3,32,1.365,1,0,8
17,2,32,1.365,1,16,0
18,3,32,1.365,1,16,0
19,2,32,4.595,1,2,0
20,3,16,0.5575,1,1,0
21,3,16,1.365,1,8,0
22,3,32,4.595,1,0,16
23,3,32,1.365,1,0,3
24,3,32,0.5575,1,0,8
25,2,32,6.21,1,0,3
26,3,32,0.5575,1,0,3
27,2,16,0.5575,1,2,0
28,2,16,0.5575,1,8,0
29,3,32,2.98,1,16,0
30,2,32,0.5575,1,3,0
31,3,32,0.5575,1,2,0
32,2,32,2.98,1,8,0
33,2,16,1.365,1,4,0
34,2,16,0.5575,1,0,4
35,2,32,1.365,1,0,16
36,3,16,0.5575,1,4,0
37,2,32,1.365,1,2,0
38,2,32,2.98,1,2,0
39,3,16,0.5575,1,4,0
40,3,32,0.5575,1,0,3
41,2,16,2.98,1,1,0
42,2,16,0.5575,1,0,4
43,3,16,1.365,1,1,0
44,2,32,0.5575,1,16,0
45,3,16,1.365,1,8,0
46,3,32,0.5575,1,0,3
47,2,32,0.5575,1,0,2
48,3,16,2.98,1,4,0
