nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,32,2.98,1,0,16
2,2,32,2.98,1,16,0
3,2,32,0.5575,1,2,0
4,3,16,0.5575,1,0,8
5,3,32,0.5575,1,2,0
6,3,16,0.5575,1,0,1
7,2,32,1.365,1,8,0
8,2,32,0.5575,1,0,3
9,3,16,2.98,1,8,0
10,2,16,0.5575,1,8,0
11,3,32,2.98,1,0,3
12,2,16,0.5575,1,0,8
13,3,16,0.5575,1,8,0
14,2,32,1.365,1,3,0
15,2,32,1.365,1,16,0
16,2,32,0.5575,1,2,0
17,3,32,2.98,1,0,2
18,2,16,0.5575,1,4,0
19,2,16,4.595,1,0,1
20,3,32,0.5575,1,8,0
21,2,16,0.5575,1,1,0
22,2,32,2.98,1,3,0
23,3,16,2.98,1,8,0
24,2,32,0.5575,1,2,0
25,3,32,1.365,1,16,0
26,2,32,1.365,1,3,0
27,2,16,0.5575,1,4,0
28,2,32,0.5575,1,3,0
29,2,16,6.21,1,0,4
30,3,16,0.5575,1,4,0
31,3,32,1.365,1,8,0
32,3,32,1.365,1,0,3
33,3,16,4.595,1,4,0
34,2,32,0.5575,1,0,8
35,2,16,0.5575,1,0,4
36,3,32,1.365,1,2,0
37,3,16,4.595,1,2,0
38,2,32,1.365,1,0,3
39,2,16,0.5575,1,0,1
40,3,16,0.5575,1,1,0
41,3,32,0.5575,1,2,0
42,2,32,0.5575,1,16,0
43,3,16,1.365,1,2,0
44,3,16,1.365,1,0,4
45,3,16,0.5575,1,2,0
46,3,32,0.5575,1,3,0
47,3,32,1.365,1,8,0
48,3,16,1.365,1,0,8
