nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,2,16,0.5575,1,1,0
2,2,16,0.5575,1,4,0
3,3,32,0.5575,1,8,0
4,3,16,1.365,1,2,0
5,2,16,2.98,1,0,2
6,2,16,2.98,1,4,0
7,3,16,1.365,1,1,0
8,3,32,0.5575,1,0,2
9,3,32,4.595,1,2,0
10,2,16,0.5575,1,0,8
11,2,16,0.5575,1,1,0
12,2,32,0.5575,1,3,0
13,2,16,0.5575,1,0,1
14,3,32,0.5575,1,0,16
15,3,16,0.5575,1,0,2
16,3,16,1.365,1,4,0
17,2,32,1.365,1,8,0
18,2,32,1.365,1,8,0
19,2,32,1.365,1,0,16
20,3,16,0.5575,1,8,0
21,3,16,1.365,1,4,0
22,2,32,0.5575,1,16,0
23,3,32,0.5575,1,8,0
24,2,32,1.365,1,0,3
25,2,16,1.365,1,0,2
26,2,16,0.5575,1,0,4
27,2,32,2.98,1,2,0
28,2,32,2.98,1,0,2
29,2,32,1.365,1,16,0
30,3,32,1.365,1,0,3
31,3,16,0.5575,1,0,1
32,3,16,6.21,1,1,0
33,2,16,4.595,1,0,8
34,3,32,0.5575,1,0,8
35,3,32,0.5575,1,0,16
36,3,16,0.5575,1,0,1
37,3,32,4.595,1,16,0
38,3,16,0.5575,1,2,0
39,2,32,2.98,1,2,0
40,2,16,1.365,1,2,0
41,3,16,0.5575,1,0,2
42,3,32,0.5575,1,0,8
43,3,16,1.365,1,0,8
44,3,16,2.98,1,8,0
45,3,32,0.5575,1,0,3
46,2,32,0.5575,1,0,8
47,2,16,0.5575,1,0,2
48,2,16,2.98,1,8,0
