nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option
1,3,32,0.5575,1,0,3
2,2,32,0.5575,1,0,2
3,3,32,6.21,1,8,0
4,2,16,0.5575,1,0,1
5,3,32,1.365,1,16,0
6,2,32,1.365,1,0,8
7,3,32,0.5575,1,0,2
8,3,32,2.98,1,0,2
9,2,32,4.595,1,0,3
10,3,32,0.5575,1,3,0
11,3,16,0.5575,1,0,2
12,2,16,0.5575,1,0,2
13,2,16,4.595,1,0,1
14,2,16,4.595,1,1,0
15,2,32,1.365,1,0,2
16,3,16,1.365,1,0,2
17,3,32,0.5575,1,16,0
18,3,16,0.5575,1,4,0
19,3,16,0.5575,1,8,0
20,2,16,2.98,1,0,2
21,2,32,1.365,1,16,0
22,2,16,2.98,1,0,2
23,3,16,2.98,1,0,1
24,3,16,0.5575,1,1,0
25,3,32,1.365,1,16,0
26,3,32,0.5575,1,0,2
27,2,16,0.5575,1,0,4
28,2,32,0.5575,1,0,16
29,2,32,0.5575,1,16,0
30,3,32,1.365,1,8,0
31,2,16,0.5575,1,0,4
32,2,32,1.365,1,16,0
33,2,32,0.5575,1,3,0
34,2,16,1.365,1,4,0
35,3,16,1.365,1,4,0
36,2,16,0.5575,1,0,4
37,3,16,2.98,1,2,0
38,3,32,0.5575,1,0,8
39,3,16,0.5575,1,0,2
40,3,16,2.98,1,4,0
41,2,32,0.5575,1,0,3
42,2,32,2.98,1,2,0
43,3,32,1.365,1,0,16
44,2,32,0.5575,1,8,0
45,3,16,1.365,1,8,0
46,2,32,1.365,1,16,0
47,2,16,0.5575,1,0,8
48,3,32,0.5575,1,0,2
