TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,3,16,1.365,1,8,0,1.0,0.0,4.63445,5.4941697,5.5101724,5.5102763,6.509912,6.510072,1.0,1.1512136,7.661286,10.276837,3.767313,10.2775,11.644898
2,2,3,16,1.365,1,8,0,1.0,1.0,12.261172,13.143957,13.161044,13.161172,14.161083,14.161219,1.0,0.816371,14.97759,17.928875,3.7681742,17.929491,19.296326
3,3,3,16,1.365,1,1,0,1.0,2.0,19.917503,20.79326,20.810625,20.810692,21.810833,21.810968,1.0,0.7159766,22.526945,25.579348,3.7688465,25.579912,26.94596
4,4,3,16,2.98,1,8,0,1.0,3.0,27.46757,28.443441,28.460848,28.460941,29.46096,29.461094,1.0,1.0664068,30.5275,33.22884,3.7681928,33.22938,36.211
5,5,3,32,0.5575,1,0,8,1.0,4.0,36.712303,37.71059,37.72678,37.726852,38.727837,38.727974,2.0,1.3999203,40.127895,42.49581,3.7682831,42.496353,43.056244
6,6,2,16,1.365,1,8,0,1.0,5.0,43.555347,44.543774,44.560852,44.560966,45.560833,45.56097,1.0,1.0160826,46.577053,49.327827,3.7673101,49.328377,50.695084
7,7,2,16,0.5575,1,0,2,1.0,6.0,51.205387,52.193413,52.210686,52.21079,53.210827,53.21096,2.0,0.9998934,54.210857,56.978138,3.7676475,56.97871,57.53862
8,8,2,32,0.5575,1,8,0,1.0,7.0,58.038452,59.026695,59.044243,59.044357,60.04492,60.04505,1.0,1.2991165,61.34417,63.81154,3.7669432,63.812088,64.371605
9,9,3,32,2.98,1,0,3,1.0,8.0,64.95788,65.86084,65.87704,65.87716,66.87702,66.87715,2.0,1.3671694,68.24432,70.64324,3.7665656,70.643814,73.62608
10,10,3,16,2.98,1,0,2,1.0,9.0,74.19978,75.110855,75.1267,75.126785,76.12676,76.1269,2.0,0.983742,77.11064,79.894714,3.768275,79.89527,82.87881
11,11,3,32,0.5575,1,0,16,1.0,10.0,83.455986,84.37702,84.39426,84.39439,85.39487,85.395004,2.0,0.8988688,86.29388,89.1628,3.7682521,89.16337,89.72388
12,12,2,16,0.5575,1,0,2,1.0,11.0,90.22201,91.210045,91.22714,91.22722,92.22771,92.227844,2.0,1.3499941,93.57784,95.994934,3.7675395,95.99548,96.55479
13,13,3,16,1.365,1,1,0,1.0,12.0,97.17788,98.04413,98.060074,98.060196,99.06076,99.0609,1.0,1.5000086,100.560905,102.827805,3.767369,102.82836,104.19477
14,14,3,16,2.98,1,0,4,1.0,13.0,104.810104,105.69366,105.71087,105.71099,106.711525,106.711655,2.0,1.1324451,107.8441,110.478325,3.76714,110.47889,113.459625
15,15,3,16,0.5575,1,2,0,1.0,14.0,114.03247,114.943665,114.960266,114.96038,115.96072,115.96085,1.0,0.7501486,116.711006,119.72688,3.7664793,119.72743,120.2868
16,16,2,32,0.5575,1,0,16,1.0,15.0,120.78836,121.77666,121.793884,121.794,122.79378,122.79391,2.0,1.1335365,123.92744,126.55993,3.7664857,126.560486,127.11974
17,17,3,32,0.5575,1,0,3,1.0,16.0,127.69151,128.61023,128.6274,128.62753,129.62672,129.62686,2.0,0.8668204,130.49368,133.39465,3.7682295,133.39519,133.95435
18,18,3,32,0.5575,1,8,0,1.0,17.0,134.46606,135.44334,135.46046,135.46057,136.46114,136.46126,1.0,1.2156718,137.67694,140.22873,3.7679114,140.22926,140.7892
19,19,3,16,6.21,1,0,4,1.0,18.0,141.34651,142.27661,142.29382,142.29393,143.2947,143.29483,2.0,1.0661606,144.361,147.0607,3.7663188,147.06123,153.27371
20,20,2,16,1.365,1,4,0,1.0,19.0,153.77211,154.75972,154.77696,154.77707,155.77783,155.77797,1.0,0.8659328,156.6439,159.54567,3.7681618,159.54623,160.91273
