Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,8,2,3,1,3.500000e+00,8.075000e-01
2,8,2,2,0,5.000000e-01,2.422500e+00
3,8,2,1,0,2,8.075000e-01
4,8,4,2,1,2,2.422500e+00
5,2,0,2,1,5.000000e-01,8.075000e-01
6,2,8,3,0,5.000000e-01,8.075000e-01
7,8,4,3,1,3.500000e+00,8.075000e-01
8,8,2,3,1,5.000000e-01,2.422500e+00
9,2,4,2,0,5.000000e-01,4.037500e+00
10,0,8,3,0,2,5.652500e+00
11,2,0,3,0,2,5.652500e+00
12,4,2,3,1,5.000000e-01,4.037500e+00
13,8,0,1,1,5.000000e-01,7.267500e+00
14,2,4,1,1,5.000000e-01,8.075000e-01
15,8,0,1,0,5.000000e-01,7.267500e+00
16,0,2,3,1,2,4.037500e+00
17,2,4,1,0,2,2.422500e+00
18,2,8,1,1,2,2.422500e+00
19,0,8,3,1,5.000000e-01,8.075000e-01
20,8,2,2,1,2,8.075000e-01
21,4,8,2,0,5.000000e-01,8.075000e-01
22,4,0,3,0,5.000000e-01,8.075000e-01
23,4,0,3,1,5.000000e-01,2.422500e+00
24,2,4,2,1,2,8.075000e-01
25,8,2,1,0,2,8.882500e+00
26,8,2,3,0,5.000000e-01,2.422500e+00
27,2,8,2,1,3.500000e+00,8.075000e-01
28,2,0,1,0,2,2.422500e+00
29,8,2,1,1,5.000000e-01,8.075000e-01
30,0,2,2,0,5.000000e-01,4.037500e+00
31,4,0,2,1,5.000000e-01,8.075000e-01
32,4,0,1,0,2,8.075000e-01
33,2,0,1,1,2,8.075000e-01
34,2,4,3,0,2,8.075000e-01
35,4,8,1,0,5.000000e-01,8.075000e-01
36,0,8,2,0,5.000000e-01,8.075000e-01
37,8,2,2,0,3.500000e+00,2.422500e+00
38,8,4,3,0,5.000000e-01,8.075000e-01
39,4,8,1,1,5.000000e-01,2.422500e+00
40,0,4,1,1,5.000000e-01,8.075000e-01
41,8,0,2,1,2,2.422500e+00
42,4,0,2,0,5.000000e-01,4.037500e+00
