TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,2,32,0.5575,1,16,0,1.0,0.0,4.508765,5.497957,5.5150666,5.5151772,6.515736,6.51591,1.0,1.265554,7.781464,10.282819,3.7675319,10.28357,10.843091
2,2,2,32,1.365,1,0,8,1.0,1.0,11.341829,12.331194,12.348362,12.348442,13.348647,13.348794,2.0,1.5830483,14.931842,17.114824,3.7665753,17.115477,18.481712
3,3,2,16,0.5575,1,2,0,1.0,2.0,18.99218,19.981165,19.99828,19.998358,20.998016,20.998165,1.0,1.4164848,22.41465,24.765692,3.768083,24.766396,25.32665
4,4,3,16,0.5575,1,0,8,1.0,3.0,25.881552,26.814585,26.83155,26.831629,27.83087,27.831015,2.0,1.7670515,29.598066,31.597786,3.7673087,31.598434,32.157787
5,5,3,16,2.98,1,8,0,1.0,4.0,32.72742,33.647854,33.665314,33.66545,34.665737,34.665894,1.0,1.5325572,36.19845,38.433132,3.7677777,38.433773,41.414684
6,6,2,32,1.365,1,8,0,1.0,5.0,41.92547,42.914646,42.931538,42.931633,43.93181,43.931957,1.0,1.3332382,45.265194,47.69874,3.7673347,47.6994,49.06622
7,7,2,32,0.5575,1,16,0,1.0,6.0,49.575134,50.564484,50.581776,50.58191,51.582836,51.582985,1.0,1.1987693,52.781754,55.35009,3.7676463,55.350735,55.910126
8,8,2,16,2.98,1,2,0,1.0,7.0,56.408634,57.397854,57.414917,57.414997,58.415226,58.415375,1.0,1.399687,59.815063,62.18221,3.7673905,62.182877,65.163734
9,9,3,16,1.365,1,2,0,1.0,8.0,65.735176,66.64818,66.66451,66.66459,67.664925,67.66507,1.0,1.4669378,69.13201,71.43098,3.7664485,71.431625,72.79813
10,10,3,32,2.98,1,0,8,1.0,9.0,73.36051,74.28137,74.2986,74.298775,75.29874,75.29888,2.0,1.465767,76.76465,79.065926,3.767594,79.06658,82.04749
11,11,3,16,0.5575,1,0,2,1.0,10.0,82.59902,83.53105,83.54821,83.54829,84.547615,84.54776,2.0,1.6673287,86.215096,88.31484,3.7676191,88.31549,88.87486
12,12,2,32,0.5575,1,0,8,1.0,11.0,89.37526,90.36436,90.38143,90.38151,91.38088,91.38103,2.0,1.8674142,93.24844,95.14781,3.767327,95.14846,95.707726
13,13,2,32,2.98,1,3,0,1.0,12.0,96.20864,97.19774,97.214745,97.21484,98.21533,98.21548,1.0,1.5329202,99.7484,101.98291,3.7679782,101.98357,104.96484
14,14,2,32,0.5575,1,0,8,1.0,13.0,105.474785,106.46432,106.4815,106.48158,107.48193,107.482086,2.0,1.6659172,109.148,111.249504,3.7679687,111.25016,111.80987
