TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,0,2,1,0,5.000000e-01,8.075000e-01,1.0,0.0,4.0205,1.0,0,6.3044953,low,2.283995,0.7160051,6.8242087,9.2705965,9.270754,11.272643,7.252143,11.273094,12.078027
2,2,2,8,1,0,5.000000e-01,2.422500e+00,1.0,1.0,12.083079,1.0,2,13.805072,low,1.7219927,1.2780073,14.324674,17.332516,17.33623,19.338991,7.2559114,19.33938,21.755985
3,3,2,0,2,0,5.000000e-01,8.075000e-01,1.0,2.0,21.881447,1.0,2,24.104998,high,2.223551,0.776449,24.624517,27.13147,27.133205,29.134974,7.253527,29.135355,29.938477
4,4,8,2,2,0,2,8.075000e-01,1.0,3.0,30.056982,2.0,2,32.438282,low,2.381302,0.618698,32.95699,36.807636,36.80802,38.81017,8.753189,38.810547,39.614735
5,5,8,0,3,0,5.000000e-01,8.075000e-01,1.0,4.0,39.63714,1.0,8,41.788223,high,2.151086,0.848914,42.308247,44.88798,44.88991,46.892967,7.255827,46.893345,47.69509
6,6,2,0,3,0,2,5.652500e+00,1.0,5.0,47.70335,1.0,2,49.505096,high,1.8017462,1.1982538,50.02515,54.453033,54.45343,56.45606,8.7527075,56.456444,62.10581
7,7,0,4,2,0,5.000000e-01,2.422500e+00,1.0,6.0,62.228054,1.0,0,65.13825,low,2.9101975,0.0898025,65.65778,67.47939,67.479515,69.4807,7.252646,69.48108,71.90094
8,8,8,4,3,1,2,8.882500e+00,1.0,7.0,71.910545,1.0,8,73.9884,high,2.077852,0.922148,74.507225,78.661934,78.66455,80.66756,8.757009,80.66794,89.54291
9,9,0,8,3,1,5.000000e-01,2.422500e+00,1.0,8.0,89.552505,2.0,8,91.33739,high,1.7848862,1.2151138,91.8581,94.803825,94.804214,96.80697,7.2544627,96.80735,99.224915
10,10,2,8,3,0,2,7.267500e+00,1.0,9.0,99.23374,2.0,8,101.02132,high,1.787574,1.212426,101.541245,105.983536,105.98561,107.98891,8.755164,107.98928,115.25156
11,11,4,8,2,0,2,8.075000e-01,1.0,10.0,115.36913,2.0,8,117.18819,high,1.8190564,1.1809436,117.707504,122.11997,122.12171,124.12492,8.755792,124.125305,124.92767
12,12,4,8,3,0,5.000000e-01,5.652500e+00,1.0,11.0,124.935905,2.0,8,126.53812,high,1.6022148,1.3977852,127.05741,130.18695,130.18892,132.19176,7.255853,132.19215,137.83902
13,13,2,4,1,1,5.000000e-01,8.075000e-01,1.0,12.0,137.84459,2.0,4,139.77097,high,1.9263861,1.0736139,140.2912,143.09528,143.09734,145.0989,7.2543154,145.09932,145.90158
