onset	duration	trial_type	response_time	Endowment	Decision	Offer
4.576627	2	cue_social	n/a	16	n/a	n/a
4.576627	2	cue_social_low	n/a	16	n/a	n/a
6.511279	1.200651	dec_social_low	1.200651	16	n/a	4
6.511279	1.200651	dec_social_low_accept	1.200651	16	accept	4
11.362808	2	cue_social	n/a	16	n/a	n/a
11.362808	2	cue_social_low	n/a	16	n/a	n/a
13.345306	0.833310	dec_social_low	0.833310	16	n/a	1
13.345306	0.833310	dec_social_low_reject	0.833310	16	reject	1
18.171549	2	cue_nonsocial	n/a	16	n/a	n/a
18.171549	2	cue_nonsocial_low	n/a	16	n/a	n/a
20.179178	0.849917	dec_nonsocial_low	0.849917	16	n/a	2
20.179178	0.849917	dec_nonsocial_low_reject	0.849917	16	reject	2
25.064117	2	cue_social	n/a	16	n/a	n/a
25.064117	2	cue_social_low	n/a	16	n/a	n/a
27.012146	1.050095	dec_social_low	1.050095	16	n/a	1
27.012146	1.050095	dec_social_low_reject	1.050095	16	reject	1
32.708652	2	cue_social	n/a	16	n/a	n/a
32.708652	2	cue_social_low	n/a	16	n/a	n/a
34.646328	1.498694	dec_social_low	1.498694	16	n/a	8
34.646328	1.498694	dec_social_low_accept	1.498694	16	accept	8
43.618023	2	cue_social	n/a	32	n/a	n/a
43.618023	2	cue_social_high	n/a	32	n/a	n/a
45.512146	0.833043	dec_social_high	0.833043	32	n/a	3
45.512146	0.833043	dec_social_high_reject	0.833043	32	reject	3
50.338936	2	cue_nonsocial	n/a	32	n/a	n/a
50.338936	2	cue_nonsocial_high	n/a	32	n/a	n/a
52.345158	1.033737	dec_nonsocial_high	1.033737	32	n/a	16
52.345158	1.033737	dec_nonsocial_high_accept	1.033737	32	accept	16
57.988440	2	cue_nonsocial	n/a	32	n/a	n/a
57.988440	2	cue_nonsocial_high	n/a	32	n/a	n/a
59.996140	0.982801	dec_nonsocial_high	0.982801	32	n/a	8
59.996140	0.982801	dec_nonsocial_high_accept	0.982801	32	accept	8
68.855230	2	cue_nonsocial	n/a	32	n/a	n/a
68.855230	2	cue_nonsocial_high	n/a	32	n/a	n/a
70.863100	0.999149	dec_nonsocial_high	0.999149	32	n/a	16
70.863100	0.999149	dec_nonsocial_high_accept	0.999149	32	accept	16
75.688670	2	cue_nonsocial	n/a	16	n/a	n/a
75.688670	2	cue_nonsocial_low	n/a	16	n/a	n/a
77.695150	1.016218	dec_nonsocial_low	1.016218	16	n/a	4
77.695150	1.016218	dec_nonsocial_low_accept	1.016218	16	accept	4
82.521900	2	cue_nonsocial	n/a	32	n/a	n/a
82.521900	2	cue_nonsocial_high	n/a	32	n/a	n/a
84.528930	0.915808	dec_nonsocial_high	0.915808	32	n/a	2
84.528930	0.915808	dec_nonsocial_high_reject	0.915808	32	reject	2
91.771355	2	cue_nonsocial	n/a	32	n/a	n/a
91.771355	2	cue_nonsocial_high	n/a	32	n/a	n/a
93.779080	0.915463	dec_nonsocial_high	0.915463	32	n/a	8
93.779080	0.915463	dec_nonsocial_high_accept	0.915463	32	accept	8
99.421776	2	cue_nonsocial	n/a	32	n/a	n/a
99.421776	2	cue_nonsocial_high	n/a	32	n/a	n/a
101.428820	1.166038	dec_nonsocial_high	1.166038	32	n/a	8
101.428820	1.166038	dec_nonsocial_high_accept	1.166038	32	accept	8
108.751480	2	cue_social	n/a	32	n/a	n/a
