TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,7,3,1,2.422500e+00,8.075000e-01,1.0,0.0,2.6000198e-06,0.010142,4.024801,2.0,4.7585335,0.7337329,4.8589716,2.773767,7.6336923,1.0,7.6338387,8.241467,4.2166667,8.241657,10.667399,--
2,2,1,1,1,8.075000e-01,2.422500e+00,1.0,1.0,--,--,10.67286,2.0,11.409031,0.7361709,11.509425,4.386329,15.897969,4.0,15.8980875,16.504095,5.8312354,16.504244,17.314062,--
3,3,9,3,3,8.075000e-01,8.075000e-01,1.0,2.0,--,--,17.32675,2.0,18.058704,0.7319543,18.15907,2.7755456,20.9369,9.0,20.937014,21.545095,4.2183466,21.545246,22.354975,--
4,4,6,2,3,8.075000e-01,1.615000e+00,1.0,3.0,--,--,22.369686,2.0,22.99253,0.6228461,23.092918,3.692154,26.787085,9.0,26.7872,27.391808,5.0221224,27.391958,28.201946,--
5,5,6,2,3,2.422500e+00,1.615000e+00,1.0,4.0,--,--,28.2125,2.0,28.74247,0.5299688,28.842873,3.7850313,32.63052,8.0,32.63064,33.23607,5.023567,33.236217,35.6605,--
6,6,1,1,1,4.037500e+00,1.615000e+00,1.0,5.0,--,--,35.663483,2.0,36.092377,0.4288931,36.192806,3.886107,40.0823,3.0,40.082417,40.688084,5.024602,40.688248,44.72743,--
7,7,7,3,1,8.075000e-01,1.615000e+00,1.0,6.0,--,--,44.73832,2.0,45.375404,0.6370848,45.47576,3.677915,49.15474,2.0,49.154858,49.760067,5.0217476,49.76023,50.570026,--
8,8,4,2,1,2.422500e+00,8.075000e-01,1.0,7.0,--,--,50.581028,2.0,51.308533,0.7275053,51.408974,2.7799947,54.190575,1.0,54.190697,54.795074,4.214045,54.795223,57.219963,--
9,9,6,2,3,4.037500e+00,1.615000e+00,1.0,8.0,--,--,57.230316,2.0,57.858303,0.6279872,57.958637,3.687013,61.648003,7.0,61.64812,62.254436,5.02412,62.254604,66.29478,--
10,10,1,1,1,8.075000e-01,8.075000e-01,1.0,9.0,--,--,66.29773,2.0,67.12591,0.8281832,67.22624,2.6793168,69.90884,4.0,69.90895,70.51324,4.2155104,70.51339,71.32381,--
11,11,4,2,1,8.075000e-01,8.075000e-01,1.0,10.0,--,--,71.33495,2.0,72.07535,0.7403918,72.17573,2.7671082,74.94493,3.0,74.945045,75.54872,4.2137713,75.548874,76.35826,--
12,12,9,3,3,8.075000e-01,8.075000e-01,1.0,11.0,--,--,76.36951,2.0,77.10855,0.7390408,77.20889,2.768459,79.98035,8.0,79.98045,80.58503,4.2155237,80.58519,81.39436,--
13,13,7,3,1,8.075000e-01,1.615000e+00,1.0,12.0,--,--,81.40445,2.0,82.241844,0.8373887,82.34219,3.4776113,85.82237,4.0,85.822495,86.427055,5.0226035,86.42721,87.2373,--
14,14,8,3,2,4.037500e+00,8.075000e-01,1.0,13.0,--,--,87.247505,2.0,87.875015,0.6275066,87.975365,2.8799934,90.85692,5.0,90.85703,91.46404,4.216535,91.464195,95.50345,--
15,15,3,1,3,4.037500e+00,1.615000e+00,1.0,14.0,--,--,95.50634,2.0,96.24186,0.7355173,96.342285,3.5794828,99.92486,6.0,99.92497,100.530495,5.0241513,100.53065,104.569916,--
16,16,3,1,3,8.075000e-01,1.615000e+00,1.0,15.0,--,--,104.5717,2.0,105.09167,0.5199594,105.19206,3.7950406,108.98989,6.0,108.990005,109.59518,5.0234737,109.59533,110.404884,--
17,17,4,2,1,2.422500e+00,8.075000e-01,1.0,16.0,--,--,110.41628,2.0,111.14169,0.725409,111.24207,2.782091,114.02619,1.0,114.026306,114.630714,4.2144356,114.63088,117.05601,--
18,18,7,3,1,8.075000e-01,8.075000e-01,1.0,17.0,--,--,117.067474,2.0,117.808556,0.7410768,117.90894,2.7664232,120.67789,1.0,120.678,121.28211,4.2146378,121.28228,122.091705,--
19,19,1,1,1,2.422500e+00,2.422500e+00,1.0,18.0,--,--,122.094826,2.0,123.024734,0.9299049,123.12508,4.192595,127.320015,1.0,127.32014,127.925964,5.831135,127.92612,130.35086,--
20,20,6,2,3,8.075000e-01,2.422500e+00,1.0,19.0,--,--,130.36235,2.0,131.09193,0.7295854,131.19234,4.392915,135.58704,9.0,135.58716,136.19186,5.8295135,136.19203,137.00185,--
21,21,6,2,3,2.422500e+00,8.075000e-01,1.0,20.0,--,--,137.01205,2.0,137.64145,0.6293983,137.7418,2.8781016,140.62292,7.0,140.62303,141.22676,4.2147064,141.22693,143.65163,--
22,22,6,2,3,8.075000e-01,1.615000e+00,1.0,21.0,--,--,143.66182,2.0,144.29146,0.6296286,144.39183,3.6853714,148.07896,8.0,148.07909,148.68298,5.0211496,148.68314,149.49277,--
23,23,9,3,3,5.652500e+00,1.615000e+00,1.0,22.0,--,--,149.50395,2.0,150.4416,0.937643,150.54196,3.377357,153.92162,8.0,153.92174,154.52626,5.022297,154.52641,160.18085,--
24,24,6,2,3,8.075000e-01,2.422500e+00,1.0,23.0,--,--,160.19196,1.0,161.1246,0.932635,161.22495,4.189865,165.41682,1.0,165.41695,166.02213,5.830165,166.0223,166.83185,--
25,25,9,3,3,8.075000e-01,2.422500e+00,1.0,24.0,--,--,166.84326,2.0,167.57484,0.731572,167.67517,4.390928,172.06847,7.0,172.06859,172.67183,5.828567,172.672,173.48128,--
26,26,7,3,1,8.075000e-01,1.615000e+00,1.0,25.0,--,--,173.49118,2.0,174.02501,0.5338229,174.12537,3.781177,177.90923,2.0,177.90933,178.51393,5.022756,178.51408,179.3236,--
27,27,2,1,2,2.422500e+00,8.075000e-01,1.0,26.0,--,--,179.3265,2.0,180.05821,0.7317001,180.1586,2.7758,182.93599,5.0,182.93611,183.5414,4.214881,183.54155,185.966,--
28,28,1,1,1,8.075000e-01,8.075000e-01,1.0,27.0,--,--,185.9678,2.0,186.59117,0.6233773,186.69156,2.8841226,189.578,1.0,189.57812,190.18245,4.21465,190.1826,190.9928,--
29,29,4,2,1,4.037500e+00,1.615000e+00,1.0,28.0,--,--,191.00404,2.0,191.7416,0.7375473,191.84195,3.5774527,195.42181,1.0,195.42192,196.02751,5.0234547,196.02768,200.0668,--
30,30,3,1,3,8.075000e-01,1.615000e+00,1.0,29.0,--,--,200.06982,2.0,200.69263,0.6227963,200.79297,3.6922038,204.48787,8.0,204.48799,205.09268,5.022852,205.09283,205.90228,--
31,31,4,2,1,5.652500e+00,8.075000e-01,1.0,30.0,--,--,205.91385,2.0,206.54118,0.6273204,206.64151,2.8801796,209.52478,1.0,209.52489,210.12962,4.2157655,210.12978,215.78395,--
32,32,9,3,3,8.075000e-01,2.422500e+00,1.0,31.0,--,--,215.79514,2.0,216.3248,0.5296531,216.42516,4.592847,221.01982,7.0,221.01993,221.62444,5.8292894,221.6246,222.43422,--
33,33,3,1,3,7.267500e+00,2.422500e+00,1.0,32.0,--,--,222.43715,2.0,223.27452,0.8373714,223.37488,4.2851286,227.66278,7.0,227.6629,228.26663,5.829485,228.2668,235.53677,--
34,34,4,2,1,8.075000e-01,2.422500e+00,1.0,33.0,--,--,235.54785,2.0,236.0768,0.5289496,236.17714,4.59355,240.7727,4.0,240.77283,241.37796,5.8301063,241.37811,242.18776,--
35,35,7,3,1,2.422500e+00,2.422500e+00,1.0,34.0,--,--,242.19891,2.0,242.92503,0.7261196,243.02536,4.3963804,247.42476,2.0,247.42488,248.03085,5.8319387,248.03102,250.45573,--
36,36,9,3,3,8.075000e-01,8.075000e-01,1.0,35.0,--,--,250.46573,2.0,251.09146,0.6257351,251.19185,2.881765,254.07574,9.0,254.07587,254.68073,4.214995,254.6809,255.49083,--
37,37,3,1,3,2.422500e+00,2.422500e+00,1.0,36.0,--,--,255.49374,2.0,256.2244,0.7306567,256.32477,4.3918433,260.71863,9.0,260.71875,261.32285,5.829112,261.32303,263.74786,--
38,38,1,1,1,2.422500e+00,8.075000e-01,1.0,37.0,--,--,263.74966,1.0,264.47562,0.7259488,264.57596,2.7815511,267.35876,7.0,267.3589,267.9635,4.213843,267.96365,270.38873,--
39,39,3,1,3,4.037500e+00,2.422500e+00,1.0,38.0,--,--,270.39056,2.0,271.02435,0.633784,271.12473,4.488716,275.61475,6.0,275.61484,276.22696,5.8363795,276.2271,280.26675,--
40,40,7,3,1,2.422500e+00,1.615000e+00,1.0,39.0,--,--,280.2778,2.0,280.80795,0.5301476,280.9083,3.7848525,284.69507,1.0,284.6952,285.3001,5.02232,285.3003,287.7247,--
41,41,2,1,2,8.075000e-01,1.615000e+00,1.0,40.0,--,--,287.72763,1.0,288.55756,0.8299397,288.65793,3.4850602,292.1447,5.0,292.14484,292.7495,5.021894,292.74966,293.559,--
42,42,1,1,1,8.882500e+00,2.422500e+00,1.0,41.0,--,--,293.56082,2.0,294.2913,0.7304775,294.39163,4.3920226,298.78607,1.0,298.7862,299.3907,5.8298817,299.39084,308.27524,--
