instrText,stimDoor,stimDoorLure,stimFace,stimFaceLure,Instructions.thisRepN,Instructions.thisTrialN,Instructions.thisN,Instructions.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,Func,Keys,Text,RespTime,Onset,Offset,SystemTime_Start,SystemTime_Stop,Stim,Lure,Participant*,Age,date,expName,psychopyVersion,frameRate,
"In the earlier Feedback Games, you chose which doors contained a prize, and which peers liked you. 

You then saw positive or negative feedback (green check mark or red X) from the door or peer you selected.

You will now see a series of doors and peers, some of which you saw during the earlier Feedback Games, and some that you have never seen before.

Please press the spacebar to continue.",,,,,0,0,0,0,,,,,instrFunc,space,"In the earlier Feedback Games, you chose which doors contained a prize, and which peers liked you. 

You then saw positive or negative feedback (green check mark or red X) from the door or peer you selected.

You will now see a series of doors and peers, some of which you saw during the earlier Feedback Games, and some that you have never seen before.

Please press the spacebar to continue.",36.61799730000001,23.3913431,60.13231773999999,2023-08-15 15:15:27.656760,2023-08-15 15:16:04.386569,,,10685,30-49,2023_Aug_15_1515,Recall,2021.2.3,60.07174969783756,
"For doors/peers that you remember selecting and getting feedback from, your job is to RECALL what feedback you received. 

Press '1' if you recall positive feedback. 

Press '2' if you recall negative feedback

Press the spacebar to continue.",,,,,0,1,1,1,,,,,instrFunc,space,"For doors/peers that you remember selecting and getting feedback from, your job is to RECALL what feedback you received. 

Press '1' if you recall positive feedback. 

Press '2' if you recall negative feedback

Press the spacebar to continue.",11.967842899999994,60.0575178,72.09611778000001,2023-08-15 15:16:04.388563,2023-08-15 15:16:16.417405,,,10685,30-49,2023_Aug_15_1515,Recall,2021.2.3,60.07174969783756,
"For doors/peers that you don't remember getting feedback from, your job is to PREDICT what feedback you WOULD HAVE received.

Press '9' if you predict positive feedback.

Press '0' if you predict negative feedback. 

Please press the spacebar to continue.",,,,,0,2,2,2,,,,,instrFunc,space,"For doors/peers that you don't remember getting feedback from, your job is to PREDICT what feedback you WOULD HAVE received.

Press '9' if you predict positive feedback.

Press '0' if you predict negative feedback. 

Please press the spacebar to continue.",9.791553899999997,72.08985229999999,81.94814427999998,2023-08-15 15:16:16.419401,2023-08-15 15:16:26.267073,,,10685,30-49,2023_Aug_15_1515,Recall,2021.2.3,60.07174969783756,
"This task is self-paced, and the prompts will always stay on the screen so that you know which buttons to press.

On the next screen we will show you what those prompts look like, so that you know exactly what to expect. 

You will start with either doors or peers, and then switch halfway through. 

Please press the spacebar to continue.",,,,,0,3,3,3,,,,,instrFunc,space,"This task is self-paced, and the prompts will always stay on the screen so that you know which buttons to press.

On the next screen we will show you what those prompts look like, so that you know exactly what to expect. 

You will start with either doors or peers, and then switch halfway through. 

Please press the spacebar to continue.",13.05975380000001,81.92579049999998,95.03200458,2023-08-15 15:16:26.269072,2023-08-15 15:16:39.365058,,,10685,30-49,2023_Aug_15_1515,Recall,2021.2.3,60.07174969783756,
,,,,,,,,,,,,,imgtextFunc,space,"Here is what the screen will look like while you make your ratings.
The green circles remind you to press 1 or 9 for positive feedback.
The red circles remind you to press 2 or 0 for negative feedback.









Please let the experimenter know if you have any questions.

Whenever you're ready, press the spacebar to start the task.",41.832342100000005,95.20103679999997,137.24305056,2023-08-15 15:16:39.381015,2023-08-15 15:17:21.289791,,,10685,30-49,2023_Aug_15_1515,Recall,2021.2.3,60.07174969783756,
,SD019.jpg,0,MF019.jpg,0,,,,,0,0,0,68,imgFunc,0,NA,7.033836500000007,137.23157619999998,144.41400120000006,2023-08-15 15:17:21.353366,2023-08-15 15:17:28.493348,SD019.jpg,0,10685,30-49,2023_Aug_15_1515,Recall,2021.2.3,60.07174969783756,
,L_SD510.jpg,1,L_MF510.jpg,1,,,,,0,1,1,99,imgFunc,9,NA,13.40975850000001,144.39171079999997,157.93484126,2023-08-15 15:17:28.509241,2023-08-15 15:17:41.986607,L_SD510.jpg,1,10685,30-49,2023_Aug_15_1515,Recall,2021.2.3,60.07174969783756,
,DD013.jpg,0,FF013.jpg,0,,,,,0,2,2,12,imgFunc,0,NA,1.8462274999999977,157.9554289,159.94883026,2023-08-15 15:17:42.003494,2023-08-15 15:17:43.978214,DD013.jpg,0,10685,30-49,2023_Aug_15_1515,Recall,2021.2.3,60.07174969783756,
,SD004.jpg,0,MF004.jpg,0,,,,,0,3,3,53,imgFunc,9,NA,1.8912013000000343,159.9262135,161.92979778000003,2023-08-15 15:17:43.990135,2023-08-15 15:17:45.986708,SD004.jpg,0,10685,30-49,2023_Aug_15_1515,Recall,2021.2.3,60.07174969783756,
,DD010.jpg,0,FF010.jpg,0,,,,,0,4,4,9,imgFunc,9,NA,2.492583400000001,161.94891090000002,164.56616526000008,2023-08-15 15:17:45.999621,2023-08-15 15:17:48.592186,DD010.jpg,0,10685,30-49,2023_Aug_15_1515,Recall,2021.2.3,60.07174969783756,
