Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI
1,4,2,1,1,3.500000e+00,8.882500e+00
2,8,2,1,0,5.000000e-01,2.422500e+00
3,8,2,1,1,5.000000e-01,8.075000e-01
4,0,4,1,1,5.000000e-01,2.422500e+00
5,8,0,1,0,2,2.422500e+00
6,8,4,1,1,5.000000e-01,5.652500e+00
7,2,0,3,1,3.500000e+00,8.075000e-01
8,2,8,3,0,2,4.037500e+00
9,2,4,2,1,2,8.075000e-01
10,0,2,1,1,2,8.075000e-01
11,4,2,1,0,5.000000e-01,8.075000e-01
12,8,0,3,0,2,8.075000e-01
13,8,2,2,0,2,8.075000e-01
14,4,2,2,0,5.000000e-01,4.037500e+00
15,0,2,3,0,2,8.075000e-01
16,0,4,3,0,5.000000e-01,2.422500e+00
17,8,4,3,0,5.000000e-01,2.422500e+00
18,8,2,1,0,5.000000e-01,8.075000e-01
19,2,0,2,0,5.000000e-01,2.422500e+00
20,0,2,1,0,2,8.075000e-01
21,4,2,3,1,5.000000e-01,8.075000e-01
22,0,8,2,0,5.000000e-01,8.075000e-01
23,4,8,3,1,5.000000e-01,8.075000e-01
24,2,0,2,1,2,4.037500e+00
25,0,8,1,1,5.000000e-01,7.267500e+00
26,2,8,2,0,5.000000e-01,8.075000e-01
27,2,8,2,1,2,8.075000e-01
28,4,2,3,0,3.500000e+00,2.422500e+00
29,4,8,2,1,2,8.075000e-01
30,0,4,3,1,5.000000e-01,8.075000e-01
31,2,8,3,0,5.000000e-01,8.075000e-01
32,4,0,1,0,2,8.075000e-01
33,8,0,2,1,2,8.075000e-01
34,0,8,3,1,3.500000e+00,2.422500e+00
35,8,2,1,1,5.000000e-01,7.267500e+00
36,4,8,1,0,5.000000e-01,2.422500e+00
37,8,2,3,1,5.000000e-01,4.037500e+00
38,4,0,2,0,5.000000e-01,8.075000e-01
39,4,8,2,0,2,2.422500e+00
40,8,2,3,1,2,2.422500e+00
41,2,8,2,1,5.000000e-01,5.652500e+00
42,0,4,2,1,5.000000e-01,4.037500e+00
