TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,2,32,0.5575,1,0,3,1.0,0.0,4.5151687,5.503997,5.5211368,5.5212283,6.5208144,6.5209713,2.0,1.5664955,8.087467,10.287795,3.7673528,10.288441,10.848371
2,2,2,16,0.5575,1,0,8,1.0,1.0,11.348748,12.337319,12.354539,12.354625,13.354442,13.354573,2.0,1.0661037,14.420677,17.121239,3.7671213,17.121809,17.681866
3,3,2,16,6.21,1,0,4,1.0,2.0,18.181955,19.170574,19.187674,19.187761,20.18797,20.188103,2.0,0.8998776,21.08798,23.955246,3.7676387,23.955858,30.166693
4,4,3,16,0.5575,1,4,0,1.0,3.0,30.74542,31.654493,31.670631,31.670717,32.67086,32.670998,1.0,1.066911,33.737907,36.43885,3.768316,36.43942,36.998905
5,5,3,32,0.5575,1,16,0,1.0,4.0,37.593834,38.48768,38.504448,38.50454,39.504845,39.504974,1.0,1.0496608,40.554638,43.272736,3.7682161,43.27329,43.832855
6,6,2,32,1.365,1,0,2,1.0,5.0,44.331898,45.320564,45.33766,45.337746,46.338745,46.338875,1.0,1.1151582,47.454033,50.10576,3.7673538,50.10636,51.4737
7,7,2,16,0.5575,1,8,0,1.0,6.0,51.98226,52.97052,52.987747,52.987858,53.98776,53.987896,1.0,1.133225,55.12112,57.754547,3.7671247,57.755123,58.31398
8,8,2,32,2.98,1,0,2,1.0,7.0,58.81504,59.803875,59.821033,59.8211,60.821373,60.821507,1.0,1.7996154,62.621124,64.587906,3.7668886,64.5885,67.5699
9,9,2,32,1.365,1,0,2,1.0,8.0,68.06503,69.05387,69.07104,69.07114,70.07176,70.07189,1.0,0.9326643,71.00456,73.83988,3.768505,73.840515,75.20766
10,10,3,32,1.365,1,0,3,1.0,9.0,75.773865,76.70389,76.721,76.72109,77.720695,77.720825,2.0,1.2003428,78.92117,81.486855,3.7664752,81.487404,82.85374
11,11,3,16,1.365,1,4,0,1.0,10.0,83.412636,84.33701,84.35443,84.354546,85.35475,85.35489,1.0,1.0155642,86.37045,89.12178,3.7673428,89.12233,90.48864
12,12,2,16,0.5575,1,1,0,1.0,11.0,90.99853,91.98735,92.004745,92.00487,93.00449,93.00463,2.0,1.3997608,94.40439,96.77244,3.7682707,96.77301,97.33178
13,13,3,32,1.365,1,3,0,1.0,12.0,97.886765,98.82032,98.837654,98.83774,99.83871,99.838844,1.0,1.2489558,101.0878,103.60556,3.7671773,103.606125,104.97282
14,14,2,32,0.5575,1,2,0,1.0,13.0,105.482376,106.470375,106.48751,106.48759,107.48692,107.48705,2.0,1.0839204,108.57098,111.253815,3.767227,111.25439,111.81413
15,15,3,32,4.595,1,0,2,1.0,14.0,112.38091,113.30381,113.320885,113.320946,114.320694,114.32082,2.0,1.5335066,115.85433,118.087746,3.7673614,118.08829,122.68573
16,16,2,16,2.98,1,1,0,1.0,15.0,123.18192,124.17026,124.187614,124.1877,125.18806,125.18819,2.0,1.0824198,126.27061,128.95473,3.7669964,128.9553,131.93639
17,17,3,32,0.5575,1,3,0,1.0,16.0,132.4917,133.42036,133.43756,133.4377,134.43744,134.43758,1.0,1.2161399,135.65372,138.20546,3.7683673,138.20607,138.76683
18,18,2,32,1.365,1,3,0,1.0,17.0,139.26514,140.2537,140.2708,140.2709,141.27083,141.27097,2.0,1.6002089,142.87117,145.0379,3.7673993,145.03847,146.4046
19,19,2,32,0.5575,1,16,0,1.0,18.0,146.91524,147.90375,147.92075,147.92084,148.92159,148.92172,1.0,0.9325881,149.85431,152.68805,3.7667768,152.6886,153.24767
20,20,2,16,0.5575,1,0,2,1.0,19.0,153.74855,154.73721,154.75423,154.75435,155.75377,155.75392,2.0,1.8005654,157.55447,159.5198,3.7663658,159.52039,160.07982
21,21,2,32,1.365,1,16,0,1.0,20.0,160.58232,161.57025,161.58751,161.58759,162.58812,162.58826,1.0,0.9997516,163.58801,166.35481,3.767014,166.35536,167.72223
22,22,3,16,4.595,1,8,0,1.0,21.0,168.28912,169.22012,169.23727,169.23735,170.23772,170.23785,1.0,1.2830445,171.52089,174.00473,3.7673292,174.00528,178.6022
23,23,2,32,0.5575,1,3,0,1.0,22.0,179.09851,180.0869,180.10417,180.10425,181.10431,181.10446,2.0,1.0997953,182.20425,184.87079,3.7668061,184.87137,185.43031
24,24,3,32,2.98,1,0,3,1.0,23.0,185.99261,186.92033,186.93768,186.9378,187.93771,187.93785,2.0,1.1997736,189.13762,191.70422,3.7668307,191.70479,194.68651
25,25,3,16,0.5575,1,4,0,1.0,24.0,195.25002,196.16983,196.18764,196.18776,197.18839,197.18852,1.0,1.2987071,198.48723,200.95496,3.7668884,200.9555,201.51485
26,26,2,32,1.365,1,0,8,1.0,25.0,202.01501,203.00397,203.02013,203.02022,204.02057,204.0207,2.0,1.7829335,205.80363,207.7885,3.768221,207.78903,209.15512
27,27,3,32,1.365,1,2,0,1.0,26.0,209.72264,210.65349,210.67064,210.67075,211.67014,211.67027,1.0,2.4165838,214.08685,215.438,3.7682023,215.43857,216.80467
28,28,3,16,0.5575,1,0,1,1.0,27.0,217.36278,218.30403,218.32085,218.32095,219.32076,219.32089,1.0,1.2999508,220.62085,223.08876,3.7683222,223.08932,223.6496
29,29,2,16,1.365,1,2,0,1.0,28.0,224.14801,225.13678,225.15381,225.15387,226.15411,226.15425,1.0,1.4831496,227.6374,229.92065,3.7668765,229.92123,231.28839
30,30,2,32,0.5575,1,8,0,1.0,29.0,231.79828,232.78705,232.8043,232.80443,233.8043,233.80443,1.0,1.1332633,234.9377,237.57147,3.7675033,237.57204,238.13272
31,31,3,32,4.595,1,16,0,1.0,30.0,238.68202,239.62059,239.63722,239.63731,240.63731,240.63744,1.0,1.0662558,241.7037,244.40494,3.768037,244.4056,249.00273
32,32,3,16,1.365,1,0,4,1.0,31.0,249.55441,250.48662,250.50378,250.50386,251.50403,251.50417,2.0,1.2660888,252.77025,255.2707,3.7670317,255.2713,256.63794
33,33,3,32,0.5575,1,0,16,1.0,32.0,257.19446,258.13745,258.154,258.1541,259.15375,259.1539,2.0,0.9499405,260.10382,262.92166,3.7682507,262.92227,263.48154
34,34,2,16,2.98,1,4,0,1.0,33.0,263.98126,264.97028,264.98746,264.98758,265.98697,265.98712,1.0,1.266488,267.2536,269.7549,3.7682717,269.7555,272.73666
35,35,3,16,1.365,1,0,2,1.0,34.0,273.29553,274.21994,274.23715,274.2372,275.2364,275.23654,2.0,1.1678507,276.4044,279.00342,3.7673528,279.00403,280.37085
36,36,2,16,2.98,1,0,4,1.0,35.0,280.88147,281.87027,281.8876,281.88773,282.88748,282.8876,2.0,1.2334749,284.1211,286.65445,3.7673054,286.655,289.6369
37,37,3,32,0.5575,1,2,0,1.0,36.0,290.19864,291.13705,291.1537,291.15378,292.1546,292.15475,2.0,1.2327586,293.3875,295.92108,3.7668307,295.9217,296.48166
38,38,3,32,0.5575,1,0,8,1.0,37.0,297.0395,297.9697,297.98694,297.98706,298.98773,298.98785,2.0,1.1496427,300.1375,302.75372,3.766295,302.75427,303.3138
39,39,3,16,0.5575,1,0,4,1.0,38.0,303.85242,304.80325,304.82065,304.82077,305.82074,305.82086,2.0,1.0500612,306.87094,309.58627,3.7658772,309.58685,310.14584
40,40,2,32,0.5575,1,8,0,1.0,39.0,310.64767,311.63657,311.65366,311.65372,312.65454,312.6547,1.0,1.3327966,313.9875,316.42075,3.7665243,316.4213,316.9805
41,41,3,32,0.5575,1,0,16,1.0,40.0,317.53522,318.46967,318.4869,318.48697,319.48755,319.4877,2.0,1.2822832,320.76996,323.25464,3.7674081,323.2552,323.8145
42,42,3,32,2.98,1,3,0,1.0,41.0,324.3724,325.30325,325.32074,325.32086,326.32074,326.3209,1.0,1.1996697,327.52054,330.08768,3.7672448,330.08823,333.06958
43,43,3,32,0.5575,1,2,0,1.0,42.0,333.6362,334.5698,334.58694,334.587,335.5866,335.58673,2.0,1.0502782,336.63702,339.35358,3.7672763,339.35413,339.91306
44,44,3,16,0.5575,1,0,8,1.0,43.0,340.4622,341.40378,341.4203,341.42035,342.42044,342.42056,2.0,0.9994876,343.42004,346.18768,3.7675776,346.18826,346.7486
45,45,2,32,0.5575,1,3,0,1.0,44.0,347.24762,348.23636,348.25345,348.2535,349.25366,349.2538,2.0,2.416547,351.67035,353.02072,3.767372,353.0213,353.58102
46,46,2,32,1.365,1,16,0,1.0,45.0,354.08112,355.06976,355.08688,355.08694,356.08737,356.0875,1.0,1.0993042,357.1868,359.85458,3.7675354,359.85516,361.22208
47,47,2,32,2.98,1,16,0,1.0,46.0,361.7309,362.71976,362.73703,362.7371,363.73706,363.73718,1.0,0.850082,364.58725,367.50357,3.76683,367.50412,370.48602
48,48,3,32,0.5575,1,2,0,1.0,47.0,371.05048,371.96973,371.98676,371.98685,372.98767,372.9878,2.0,1.7491752,374.73697,376.75397,3.766626,376.75455,377.3137
