TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,2,16,1.365,1,0,1,1.0,0.0,4.5130997,5.502396,5.5194607,5.519566,6.5198293,6.519997,1.0,1.0500882,7.570085,10.286151,3.7668457,10.286969,11.654206
2,2,2,16,0.5575,1,1,0,1.0,1.0,12.163149,13.152347,13.169489,13.169589,14.169854,14.169998,1.0,0.6330143,14.803013,17.936325,3.7668614,17.936962,18.495829
3,3,3,32,2.98,1,8,0,1.0,2.0,19.035135,19.986168,20.002882,20.002964,21.003157,21.003296,1.0,1.8830934,22.886389,24.769999,3.767247,24.770649,27.751865
4,4,2,32,0.5575,1,0,8,1.0,3.0,28.246807,29.236004,29.252861,29.252993,30.25397,30.25412,2.0,1.3992449,31.653364,34.020542,3.767031,34.02127,34.580482
5,5,3,16,0.5575,1,0,8,1.0,4.0,35.15711,36.069504,36.08571,36.085785,37.085987,37.08613,2.0,0.7829403,37.86907,40.85388,3.7682958,40.854534,41.41353
6,6,3,16,0.5575,1,0,4,1.0,5.0,41.983517,42.90231,42.919437,42.919514,43.91882,43.918964,2.0,1.384394,45.30336,47.685875,3.7674642,47.68654,48.245903
7,7,3,16,1.365,1,0,2,1.0,6.0,48.831673,49.735878,49.752224,49.752304,50.752926,50.75307,1.0,0.9829666,51.73604,54.52087,3.7683256,54.5215,55.887985
8,8,3,16,6.21,1,0,8,1.0,7.0,56.482586,57.386063,57.402233,57.402306,58.4017,58.40184,2.0,0.8338096,59.23565,62.17028,3.7689915,62.17094,68.38184
9,9,2,16,1.365,1,1,0,1.0,8.0,68.87935,69.8693,69.88638,69.88651,70.88604,70.88619,2.0,1.0501028,71.936295,74.65269,3.767038,74.653336,76.01938
10,10,2,32,0.5575,1,8,0,1.0,9.0,76.529816,77.519005,77.536026,77.53611,78.53591,78.53606,1.0,1.3336592,79.86971,82.30285,3.7674015,82.30356,82.86381
11,11,2,16,1.365,1,0,4,1.0,10.0,83.362915,84.35218,84.36935,84.36942,85.36985,85.369995,2.0,1.1158665,86.48586,89.13688,3.767421,89.13752,90.50386
12,12,2,16,0.5575,1,4,0,1.0,11.0,91.013016,92.002174,92.01939,92.01951,93.01991,93.02007,1.0,1.1995597,94.21963,96.78681,3.7672744,96.78745,97.34648
13,13,3,32,1.365,1,3,0,1.0,12.0,97.9442,98.83611,98.85274,98.85287,99.853035,99.85318,2.0,1.2657309,101.11891,103.62067,3.7680347,103.62132,104.98783
