TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,2,16,0.5575,1,0,4,1.0,0.0,4.50716,5.495883,5.5132523,5.513363,6.513485,6.513654,2.0,1.5330683,8.046722,10.280601,3.767609,10.281386,10.841358
2,2,3,16,1.365,1,1,0,1.0,1.0,11.432475,12.329775,12.346486,12.346563,13.347682,13.347824,2.0,1.0321761,14.38,17.113945,3.7666512,17.114576,18.480568
3,3,3,16,0.5575,1,0,1,1.0,2.0,19.051758,19.979269,19.996393,19.99647,20.99576,20.995907,1.0,0.9167696,21.912676,24.76383,3.7684603,24.764471,25.323528
4,4,3,16,2.98,1,4,0,1.0,3.0,25.885027,26.812614,26.829695,26.829771,27.829899,27.83004,2.0,1.2661391,29.09618,31.59652,3.767004,31.597145,34.578873
5,5,2,16,0.5575,1,4,0,1.0,4.0,35.073505,36.06274,36.079872,36.07995,37.08007,37.080215,1.0,1.0502323,38.130447,40.846176,3.7665017,40.84682,41.40622
6,6,2,32,0.5575,1,0,16,1.0,5.0,41.906403,42.895973,42.91304,42.91312,43.913883,43.914024,2.0,0.9656724,44.879696,47.681213,3.7677214,47.68185,48.241245
7,7,3,32,1.365,1,3,0,1.0,6.0,48.82448,49.729828,49.74628,49.74641,50.745865,50.746006,2.0,0.9505593,51.696564,54.512512,3.767035,54.51314,55.8799
8,8,3,16,1.365,1,8,0,1.0,7.0,56.484818,57.379658,57.39681,57.396935,58.397217,58.39736,2.0,0.9492438,59.346603,62.16418,3.7673633,62.164825,63.530716
9,9,3,16,1.365,1,2,0,1.0,8.0,64.09588,65.02944,65.04665,65.04678,66.046036,66.04618,2.0,0.9836629,67.02985,69.813736,3.7681403,69.81442,71.18096
10,10,2,16,6.21,1,0,2,1.0,9.0,71.689896,72.679,72.69633,72.69642,73.69654,73.69669,1.0,1.3002936,74.99699,77.46277,3.766607,77.4634,83.67497
11,11,2,32,0.5575,1,0,8,1.0,10.0,84.17356,85.16256,85.17953,85.17962,86.17949,86.179634,2.0,1.1835794,87.36321,89.946365,3.7672658,89.94701,90.50573
12,12,2,16,0.5575,1,1,0,1.0,11.0,91.00623,91.99579,92.01297,92.01305,93.01233,93.012474,2.0,1.0669069,94.07938,96.78174,3.769802,96.78238,97.34132
13,13,3,16,1.365,1,0,1,1.0,12.0,97.898544,98.829124,98.84644,98.84653,99.84744,99.847595,1.0,0.9989287,100.84652,103.61497,3.767948,103.61565,104.98186
14,14,3,32,0.5575,1,8,0,1.0,13.0,105.54192,106.479805,106.49636,106.49649,107.495804,107.49594,1.0,2.0667827,109.56273,111.2639,3.768479,111.26453,111.82387
15,15,2,32,0.5575,1,16,0,1.0,14.0,112.32321,113.31243,113.329765,113.32984,114.33079,114.330925,1.0,1.0322348,115.36316,118.098045,3.7676861,118.09872,118.65866
