onset	duration	trial_type	response_time	Endowment	Decision	Offer
4.510410	2	cue_nonsocial	n/a	16	n/a	n/a
4.510410	2	cue_nonsocial_low	n/a	16	n/a	n/a
6.515841	1.183836	dec_nonsocial_low	1.183836	16	n/a	4
6.515841	1.183836	dec_nonsocial_low_accept	1.183836	16	accept	4
13.858710	2	cue_social	n/a	16	n/a	n/a
13.858710	2	cue_social_low	n/a	16	n/a	n/a
15.782870	1.166641	dec_social_low	1.166641	16	n/a	8
15.782870	1.166641	dec_social_low_accept	1.166641	16	accept	8
20.706924	2	cue_social	n/a	16	n/a	n/a
20.706924	2	cue_social_low	n/a	16	n/a	n/a
22.615904	1.199963	dec_social_low	1.199963	16	n/a	4
22.615904	1.199963	dec_social_low_accept	1.199963	16	accept	4
27.540314	2	cue_social	n/a	16	n/a	n/a
27.540314	2	cue_social_low	n/a	16	n/a	n/a
29.449379	0.699936	dec_social_low	0.699936	16	n/a	8
29.449379	0.699936	dec_social_low_accept	0.699936	16	accept	8
38.310150	2	cue_nonsocial	n/a	16	n/a	n/a
38.310150	2	cue_nonsocial_low	n/a	16	n/a	n/a
40.316860	1.398823	dec_nonsocial_low	1.398823	16	n/a	1
40.316860	1.398823	dec_nonsocial_low_reject	1.398823	16	reject	1
45.143612	2	cue_nonsocial	n/a	32	n/a	n/a
45.143612	2	cue_nonsocial_high	n/a	32	n/a	n/a
47.149452	1.433081	dec_nonsocial_high	1.433081	32	n/a	3
47.149452	1.433081	dec_nonsocial_high_reject	1.433081	32	reject	3
51.976303	2	cue_nonsocial	n/a	16	n/a	n/a
51.976303	2	cue_nonsocial_low	n/a	16	n/a	n/a
53.982010	1.133837	dec_nonsocial_low	1.133837	16	n/a	4
53.982010	1.133837	dec_nonsocial_low_accept	1.133837	16	accept	4
59.627506	2	cue_nonsocial	n/a	16	n/a	n/a
59.627506	2	cue_nonsocial_low	n/a	16	n/a	n/a
61.632843	1.083306	dec_nonsocial_low	1.083306	16	n/a	1
61.632843	1.083306	dec_nonsocial_low_reject	1.083306	16	reject	1
68.978340	2	cue_social	n/a	16	n/a	n/a
68.978340	2	cue_social_low	n/a	16	n/a	n/a
70.897835	1.650713	dec_social_low	1.650713	16	n/a	1
70.897835	1.650713	dec_social_low_reject	1.650713	16	reject	1
75.726880	2	cue_nonsocial	n/a	32	n/a	n/a
75.726880	2	cue_nonsocial_high	n/a	32	n/a	n/a
77.732170	1.215966	dec_nonsocial_high	1.215966	32	n/a	8
77.732170	1.215966	dec_nonsocial_high_accept	1.215966	32	accept	8
82.560020	2	cue_nonsocial	n/a	16	n/a	n/a
82.560020	2	cue_nonsocial_low	n/a	16	n/a	n/a
84.565956	1.316005	dec_nonsocial_low	1.316005	16	n/a	2
84.565956	1.316005	dec_nonsocial_low_reject	1.316005	16	reject	2
90.200806	2	cue_social	n/a	32	n/a	n/a
90.200806	2	cue_social_high	n/a	32	n/a	n/a
92.214820	1.434432	dec_social_high	1.434432	32	n/a	3
92.214820	1.434432	dec_social_high_reject	1.434432	32	reject	3
97.859550	2	cue_nonsocial	n/a	16	n/a	n/a
97.859550	2	cue_nonsocial_low	n/a	16	n/a	n/a
99.865814	1.149624	dec_nonsocial_low	1.149624	16	n/a	4
99.865814	1.149624	dec_nonsocial_low_accept	1.149624	16	accept	4
104.797935	2	cue_social	n/a	32	n/a	n/a
104.797935	2	cue_social_high	n/a	32	n/a	n/a
106.699710	1.315545	dec_social_high	1.315545	32	n/a	3
106.699710	1.315545	dec_social_high_reject	1.315545	32	reject	3
111.641810	2	cue_social	n/a	16	n/a	n/a
