onset	duration	trial_type	rt	resp	gender
0.6590141000924632	3.0061197999166325	decision	1.8034933999879286	left	D
4.206014600000344	1.0158161000581458	loss	n/a	n/a	n/a
11.250372700043954	3.005566700012423	decision	1.7984367000171915	right	D
14.797288300003856	1.015783500042744	win	n/a	n/a	n/a
21.808362500043586	3.059534900006838	decision-missed	n/a	n/a	D
25.42191580007784	1.0158345999661833	loss	n/a	n/a	n/a
32.416151600074954	3.005491300020367	decision	1.5490350000327453	right	S
35.96328700007871	1.015733000007458	loss	n/a	n/a	n/a
38.76104100001976	3.0061823000432923	decision	1.7989595000399277	left	S
42.30798919999506	1.0158305000513792	loss	n/a	n/a	n/a
45.08897929999512	3.006683300016448	decision	2.0484083000337705	right	S
48.63608359999489	1.0158203000901267	win	n/a	n/a	n/a
51.41721330001019	3.00657600001432	decision	1.5488381000468507	right	D
54.96423660009168	1.0158082999987528	win	n/a	n/a	n/a
59.860285600065254	3.0064714000327513	decision	1.5488261999562383	left	S
63.40725090005435	1.0158713000128046	loss	n/a	n/a	n/a
68.28667900001165	3.0061268000863492	decision	1.0325778999831527	right	D
71.8336853000801	1.0158762999344617	win	n/a	n/a	n/a
74.61477010010276	3.0057004999835044	decision	1.299110799911432	left	D
78.16178250010125	1.0159072999376804	win	n/a	n/a	n/a
83.0744709999999	3.006104600033723	decision	1.0327205000212416	left	D
86.62165430001915	1.015652299975045	loss	n/a	n/a	n/a
93.63248430006206	3.0062418000306934	decision	1.2973605999723077	left	S
97.17943230003584	1.0159625000087544	loss	n/a	n/a	n/a
102.05883480003104	3.005488199996762	decision	1.0328667999710888	right	S
105.60583370004315	1.0158900000387803	win	n/a	n/a	n/a
112.58339929999784	3.005635300069116	decision	1.549022400053218	right	S
116.13057400006801	1.0157499000197276	win	n/a	n/a	n/a
121.04376170004252	3.0055652000010014	decision	1.298042400041595	right	S
124.59024900000077	1.0157651000190526	win	n/a	n/a	n/a
127.37116010009777	3.006316699902527	decision	1.03267549991142	right	D
130.91837309999391	1.0158212000969797	win	n/a	n/a	n/a
133.71622880001087	3.006433100090362	decision	2.564591500093229	left	D
137.26314500009175	1.0157457999885082	loss	n/a	n/a	n/a
140.0275730000576	3.0066836000187322	decision	1.7989469999447465	right	D
143.57459810003638	1.0158011000603437	loss	n/a	n/a	n/a
156.8803506999975	3.0063238000730053	decision	1.0325315000955015	left	S
160.42742690001614	1.0157587000867352	loss	n/a	n/a	n/a
165.30680920009036	3.0062689000042155	decision	1.0325789999915287	right	D
168.85377030004747	1.0158900000387803	win	n/a	n/a	n/a
171.68485010007862	3.0066550999181345	decision	1.2973267999477684	right	S
175.23184330004733	1.015904700034298	loss	n/a	n/a	n/a
182.2595931000542	3.0061454999959096	decision	1.2972736000083387	right	D
185.80659430008382	1.0157873999560252	loss	n/a	n/a	n/a
190.68587430007756	3.006119499914348	decision	1.0325588999548927	left	S
194.23289630003273	1.0161995000671595	win	n/a	n/a	n/a
197.04744090000167	3.0064386000158265	decision	1.298875000094995	left	D
200.59433019999415	1.0157961000222713	win	n/a	n/a	n/a
207.5719712000573	3.059513699961826	decision-missed	n/a	n/a	S
211.18572220008355	1.0156999999890104	loss	n/a	n/a	n/a
218.163146100007	3.334887500037439	decision	3.3291568000568077	right	S
222.04328540002462	1.0158214999828488	loss	n/a	n/a	n/a
226.92267820006236	3.0057038000086322	decision	1.299050800036639	right	D
230.4696923000738	1.015852199983783	loss	n/a	n/a	n/a
233.26749210001435	3.006313299993053	decision	1.2978887000354007	left	D
236.8144687000895	1.015879499958828	loss	n/a	n/a	n/a
243.80877430003602	3.0062253000214696	decision	1.0326695999829099	right	S
247.3558817000594	1.01573520002421	loss	n/a	n/a	n/a
250.136942800018	3.0067617000313476	decision	1.2973750000819564	left	S
253.6838931000093	1.0158182000741363	win	n/a	n/a	n/a
256.46518540009856	3.334173299954273	decision	3.3288658999372274	left	S
260.34511390002444	1.0158158000558615	loss	n/a	n/a	n/a
263.1262484000763	3.0062852000119165	decision	2.564679899951443	right	D
266.6732806999935	1.0158091000048444	win	n/a	n/a	n/a
271.5359434999991	3.0061293001053855	decision	1.0325892000691965	right	S
275.08302150003146	1.0157689000479877	win	n/a	n/a	n/a
277.8641876000911	3.005782499909401	decision	1.0324146999046206	right	D
281.4110786000965	1.0159366999287158	win	n/a	n/a	n/a
286.29090530006215	3.0062987999990582	decision	1.0322549999691546	right	S
289.8375152000226	1.0157609999878332	win	n/a	n/a	n/a
296.81512440007646	3.006102200015448	decision	1.2973663000157103	right	D
300.3621597000165	1.0157925999956205	win	n/a	n/a	n/a
307.3732263999991	3.0055212000152096	decision	1.032510400051251	right	S
310.92010490002576	1.015886400011368	win	n/a	n/a	n/a
313.7012431001058	3.006671999930404	decision	1.5488671999191865	right	D
317.2482272000052	1.0159610999980941	loss	n/a	n/a	n/a
320.0294332000194	3.005964000010863	decision	1.0325530000263825	right	S
323.5764772000257	1.0156058999709785	win	n/a	n/a	n/a
328.45581640000455	3.0061090000672266	decision	1.0324898000108078	right	D
332.0027059999993	1.0158583000302315	loss	n/a	n/a	n/a
