TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,3,16,0.5575,1,4,0,1.0,0.0,4.569148,5.5072327,5.523885,5.523996,6.5249043,6.525075,1.0,1.1653526,7.690428,10.29364,3.7691898,10.294388,10.854209
2,2,3,16,0.5575,1,1,0,1.0,1.0,11.400758,12.340676,12.357519,12.357647,13.357892,13.358032,2.0,1.0160393,14.374072,17.124756,3.7672565,17.125393,17.684332
3,3,2,16,0.5575,1,2,0,1.0,2.0,18.184204,19.17345,19.19072,19.190845,20.190744,20.19089,2.0,1.6166785,21.807568,23.958767,3.768422,23.959417,24.518885
4,4,3,16,1.365,1,1,0,1.0,3.0,25.041248,26.007322,26.023764,26.023893,27.023739,27.023884,2.0,1.1500531,28.173939,30.790392,3.767033,30.791021,32.157578
5,5,3,16,4.595,1,8,0,1.0,4.0,32.70632,33.657627,33.67422,33.67436,34.674526,34.674667,1.0,0.9332256,35.60789,38.441833,3.7676902,38.442463,43.03891
6,6,3,32,0.5575,1,3,0,1.0,5.0,43.57944,44.52386,44.540527,44.540638,45.540527,45.540672,2.0,1.3500243,46.890694,49.30679,3.766684,49.30747,49.86677
7,7,2,32,1.365,1,16,0,1.0,6.0,50.36737,51.35706,51.374207,51.374344,52.374454,52.37459,1.0,1.0159987,53.39059,56.14293,3.7688801,56.14358,57.510445
8,8,2,32,4.595,1,0,8,1.0,7.0,58.01742,59.00704,59.024162,59.024292,60.024742,60.024887,2.0,2.0152981,62.040184,63.791748,3.7673953,63.792385,68.388405
9,9,2,32,0.5575,1,16,0,1.0,8.0,68.883766,69.873314,69.89061,69.890724,70.890755,70.89089,1.0,1.4162219,72.30711,74.658455,3.7681131,74.65912,75.21814
10,10,2,16,0.5575,1,4,0,1.0,9.0,75.71805,76.70667,76.72373,76.72381,77.72361,77.723755,1.0,1.2168703,78.94062,81.49172,3.7685099,81.49237,82.05179
11,11,2,32,2.98,1,2,0,1.0,10.0,82.55075,83.540306,83.55747,83.55762,84.55775,84.557884,2.0,1.615524,86.17341,88.324776,3.7674322,88.325424,91.30636
12,12,2,32,1.365,1,8,0,1.0,11.0,91.80024,92.79032,92.80754,92.807686,93.80825,93.808395,1.0,1.2326956,95.04109,97.57483,3.766972,97.57547,98.94178
13,13,2,32,2.98,1,8,0,1.0,12.0,99.45061,100.43998,100.45703,100.45711,101.45684,101.456985,1.0,1.3167576,102.77374,105.22475,3.7683382,105.225426,108.206406
14,14,3,32,4.595,1,2,0,1.0,13.0,108.78113,109.69086,109.70691,109.707054,110.70678,110.70692,2.0,1.8507197,112.55764,114.473854,3.7674625,114.47449,119.070465
15,15,2,32,0.5575,1,0,2,1.0,14.0,119.56729,120.55656,120.57366,120.573746,121.57385,121.57399,1.0,1.384157,122.958145,125.33974,3.7662735,125.34037,125.89981
16,16,2,16,0.5575,1,0,1,1.0,15.0,126.40048,127.390236,127.407364,127.40756,128.40775,128.40788,1.0,1.2330965,129.64098,132.17415,3.7667925,132.17477,132.73378
17,17,2,32,0.5575,1,0,16,1.0,16.0,133.23373,134.22316,134.24062,134.24075,135.24054,135.24069,2.0,1.7164824,136.95717,139.00716,3.766989,139.00778,139.56679
18,18,2,16,1.365,1,8,0,1.0,17.0,140.0672,141.05652,141.07356,141.07365,142.07373,142.07387,1.0,1.6664484,143.74033,145.8401,3.766783,145.84076,147.20676
19,19,3,16,0.5575,1,0,8,1.0,18.0,147.75124,148.69063,148.70735,148.70749,149.70665,149.70679,2.0,1.0841907,150.79099,153.47285,3.7665954,153.4735,154.03279
20,20,3,32,2.98,1,8,0,1.0,19.0,154.57692,155.52376,155.54042,155.54056,156.54076,156.54091,1.0,1.5997347,158.14064,160.30728,3.7669268,160.30794,163.28886
21,21,3,32,0.5575,1,8,0,1.0,20.0,163.83136,164.77388,164.79076,164.7909,165.79138,165.79153,1.0,1.1994864,166.99101,169.55745,3.7664537,169.55809,170.1175
22,22,3,32,6.21,1,0,2,1.0,21.0,170.70818,171.60715,171.62367,171.6238,172.62375,172.6239,1.0,1.399931,174.02382,176.39078,3.767401,176.3914,182.60278
23,23,2,32,0.5575,1,3,0,1.0,22.0,183.09991,184.0901,184.10687,184.10701,185.10777,185.10791,2.0,1.2829458,186.39087,188.87576,3.768378,188.8764,189.43533
24,24,3,16,0.5575,1,0,8,1.0,23.0,189.98608,190.92377,190.94011,190.94025,191.94052,191.94067,2.0,1.1833984,193.12408,195.70665,3.7664938,195.70728,196.2664
25,25,3,32,0.5575,1,3,0,1.0,24.0,196.80708,197.7571,197.7737,197.77382,198.77475,198.77489,2.0,1.2987576,200.07365,202.5418,3.767451,202.54245,203.1014
26,26,2,32,0.5575,1,2,0,1.0,25.0,203.60054,204.58977,204.60716,204.60739,205.60777,205.60793,2.0,1.2490757,206.85701,209.37456,3.7671745,209.37521,209.93423
27,27,2,32,1.365,1,16,0,1.0,26.0,210.43367,211.42334,211.44026,211.4404,212.44063,212.44078,1.0,1.1500494,213.59082,216.20576,3.7655056,216.20639,217.57243
28,28,3,32,0.5575,1,0,3,1.0,27.0,218.10892,219.0568,219.07356,219.07365,220.07455,220.0747,1.0,1.7327898,221.8075,223.84184,3.7676828,223.84248,224.40147
29,29,3,16,0.5575,1,0,8,1.0,28.0,224.94238,225.89017,225.90672,225.90685,226.90764,226.90779,2.0,1.6826549,228.59044,230.67496,3.7677047,230.6756,231.23466
30,30,3,32,1.365,1,8,0,1.0,29.0,231.77818,232.72398,232.74051,232.74068,233.74069,233.74083,1.0,2.0333486,235.77419,237.50777,3.7674553,237.50839,238.87439
31,31,3,32,1.365,1,8,0,1.0,30.0,239.43114,240.37381,240.39024,240.39038,241.39,241.39014,1.0,1.4340206,242.82416,245.15578,3.7661586,245.1564,246.52246
32,32,3,32,1.365,1,3,0,1.0,31.0,247.08028,248.00638,248.0237,248.02382,249.02377,249.02393,2.0,1.9661915,250.99011,252.79077,3.7673864,252.79141,254.15749
33,33,3,16,1.365,1,2,0,1.0,32.0,254.70108,255.65659,255.67303,255.67322,256.67276,256.6729,2.0,1.2336718,257.9066,260.44043,3.7680614,260.4411,261.8078
34,34,3,16,1.365,1,2,0,1.0,33.0,262.37836,263.30634,263.32373,263.32385,264.32373,264.32388,2.0,1.0334872,265.35736,268.09088,3.767532,268.09152,269.4575
35,35,2,16,0.5575,1,0,2,1.0,34.0,269.96686,270.9562,270.97327,270.97336,271.9738,271.9739,1.0,1.0830297,273.05695,275.7398,3.7664237,275.74045,276.30026
36,36,3,16,0.5575,1,8,0,1.0,35.0,276.84772,277.79037,277.80713,277.80728,278.80676,278.80692,1.0,1.3832651,280.1902,282.57275,3.7663574,282.5734,283.13245
37,37,2,32,0.5575,1,0,2,1.0,36.0,283.63364,284.6232,284.64038,284.6405,285.63977,285.63992,1.0,2.0507016,287.6906,289.40564,3.7662652,289.40628,289.96573
38,38,2,32,0.5575,1,8,0,1.0,37.0,290.46713,291.4561,291.47327,291.47333,292.47336,292.47348,1.0,1.3003879,293.77386,296.2398,3.7668402,296.24045,296.79953
39,39,3,16,2.98,1,8,0,1.0,38.0,297.36124,298.2898,298.30673,298.30685,299.30658,299.30673,1.0,1.083878,300.3906,303.0738,3.7675793,303.0744,306.05582
40,40,2,32,1.365,1,3,0,1.0,39.0,306.55005,307.53937,307.55646,307.55652,308.55585,308.55597,2.0,1.8509537,310.40692,312.32275,3.7673366,312.32343,313.69016
41,41,3,32,1.365,1,2,0,1.0,40.0,314.2375,315.18988,315.2063,315.20645,316.20578,316.2059,2.0,2.617992,318.8239,319.9726,3.7672448,319.97327,321.33987
42,42,2,16,0.5575,1,2,0,1.0,41.0,321.85007,322.8395,322.85663,322.85675,323.8566,323.85678,2.0,0.9836387,324.84042,327.62378,3.7675147,327.6244,328.18396
43,43,2,32,0.5575,1,0,2,1.0,42.0,328.68338,329.6731,329.69006,329.69022,330.6898,330.68994,1.0,1.4835464,332.17346,334.45755,3.768154,334.4582,335.01718
44,44,2,16,2.98,1,0,4,1.0,43.0,335.5168,336.50623,336.52344,336.52356,337.5234,337.52356,2.0,1.3657634,338.8893,341.29178,3.7687624,341.29242,344.2738
45,45,3,16,2.98,1,1,0,1.0,44.0,344.84235,345.77304,345.79022,345.79037,346.7908,346.79095,2.0,1.0990279,347.88998,350.5568,3.7663772,350.55743,353.5385
46,46,2,16,0.5575,1,8,0,1.0,45.0,354.0336,355.02277,355.0399,355.04004,356.0402,356.0403,1.0,1.1997802,357.2401,359.8068,3.7670093,359.80743,360.3671
47,47,3,32,2.98,1,0,8,1.0,46.0,360.91077,361.85654,361.87323,361.87332,362.8738,362.87396,2.0,2.1994717,365.07343,366.6409,3.767519,366.64157,369.6228
48,48,2,32,1.365,1,0,3,1.0,47.0,370.13333,371.12277,371.13974,371.13986,372.14078,372.14093,1.0,1.1489615,373.2899,375.9078,3.7674084,375.90845,377.27487
