TrialNumber,Trial,cLeft,cRight,Partner,Reciprocate,ISI,ITI,ran,order,onset,bpress,resp,resp_onset,highlow,rt,ISIpad,ISI_onset,ISI_offset,outcome_onset,outcome_offset,duration,ITI_onset,ITI_offset
1,1,2,4,3,1,2,8.075000e-01,1.0,0.0,4.033962,2.0,4,5.879111,high,1.8451493,1.1548507,6.398501,10.784347,10.787674,12.790389,8.756427,12.790862,13.592067
2,2,4,8,2,0,5.000000e-01,8.075000e-01,1.0,1.0,13.710784,1.0,4,16.162771,low,2.4519875,0.5480126,16.682001,18.961033,18.963781,20.967363,7.256579,20.967777,21.767971
3,3,4,2,2,1,2,7.267500e+00,1.0,2.0,21.888308,2.0,2,23.745844,low,1.8575363,1.1424637,24.265562,28.63835,28.640303,30.642004,8.753697,30.642447,37.906387
4,4,8,4,3,0,2,5.652500e+00,1.0,3.0,37.92091,1.0,8,39.712456,high,1.7915437,1.2084563,40.231922,44.67171,44.6737,46.67669,8.755779,46.677113,52.323128
5,5,2,8,2,1,2,2.422500e+00,1.0,4.0,52.445606,1.0,2,54.512264,low,2.066658,0.9333419,55.03197,59.19592,59.197845,61.20021,8.754605,61.200653,63.617836
6,6,4,2,3,0,3.500000e+00,8.075000e-01,1.0,5.0,63.63229,1.0,4,65.31233,high,1.6800466,1.3199534,65.831795,71.883484,71.88554,73.88858,10.2562895,73.889,74.69042
7,7,8,2,1,0,5.000000e-01,8.075000e-01,1.0,6.0,74.696014,2.0,2,76.92895,low,2.2329369,0.7670632,77.44858,79.94732,79.94937,81.95219,7.2561765,81.95266,82.753716
8,8,0,4,1,1,5.000000e-01,2.422500e+00,1.0,7.0,82.75853,1.0,0,84.811905,low,2.0533764,0.9466235,85.331665,88.00976,88.00988,90.01179,7.2532606,90.01219,92.43195
9,9,8,2,1,1,5.000000e-01,4.037500e+00,1.0,8.0,92.43636,2.0,2,94.41221,low,1.9758441,1.0241559,94.932274,97.68596,97.6882,99.69107,7.2547035,99.69149,103.723785
10,10,4,0,3,0,2,8.075000e-01,1.0,9.0,103.73823,1.0,4,105.645164,high,1.9069403,1.0930597,106.165146,110.488205,110.49022,112.492516,8.7542925,112.49298,113.29528
11,11,0,8,3,0,5.000000e-01,4.037500e+00,1.0,10.0,113.30928,2.0,8,115.929054,high,2.619779,0.3802208,116.44864,118.559685,118.56014,120.56214,7.2528634,120.56257,124.597466
12,12,8,2,3,0,2,8.075000e-01,1.0,11.0,124.61097,1.0,8,126.76218,high,2.1512065,0.8487935,127.2821,131.3612,131.36165,133.36453,8.753563,133.36496,134.1696
13,13,4,0,2,0,5.000000e-01,8.075000e-01,1.0,12.0,134.28798,1.0,4,136.6283,high,2.3403182,0.6596817,137.14816,139.53777,139.53964,141.54178,7.2538056,141.54219,142.34697
14,14,0,2,2,0,5.000000e-01,8.075000e-01,1.0,13.0,142.4672,2.0,2,144.89534,high,2.4281409,0.5718591,145.4148,147.71814,147.71855,149.72142,7.25422,149.72186,150.52528
15,15,4,8,3,1,2,8.075000e-01,1.0,14.0,150.53996,1.0,4,152.41199,low,1.8720262,1.1279738,152.93163,157.29083,157.29291,159.29538,8.755415,159.2958,160.09752
16,16,2,0,3,1,5.000000e-01,2.422500e+00,1.0,15.0,160.11108,1.0,2,162.1287,high,2.0176022,0.9823978,162.64789,165.3613,165.36172,167.36446,7.253375,167.36504,169.78484
17,17,2,8,3,0,5.000000e-01,2.422500e+00,1.0,16.0,169.79688,1.0,2,172.19557,low,2.3986993,0.6013008,172.71523,175.04762,175.04979,177.053,7.256129,177.05348,179.4704
18,18,0,2,1,1,5.000000e-01,4.037500e+00,1.0,17.0,179.47728,2.0,2,181.66162,high,2.1843486,0.8156515,182.18121,184.7279,184.73006,186.73235,7.255066,186.73273,190.76569
19,19,8,2,1,0,2,8.075000e-01,1.0,18.0,190.76932,2.0,2,192.76193,low,1.9926167,1.0073833,193.28119,197.5196,197.52167,199.52412,8.7548,199.52454,200.32745
20,20,8,0,2,1,5.000000e-01,8.075000e-01,1.0,19.0,200.4477,1.0,8,203.17856,high,2.7308629,0.2691372,203.69762,205.69826,205.70027,207.70288,7.2551785,207.7033,208.50578
21,21,0,8,1,0,5.000000e-01,8.075000e-01,1.0,20.0,208.51132,1.0,0,211.09491,low,2.5835822,0.4164179,211.61441,213.7622,213.76234,215.7637,7.252373,215.76413,216.56863
22,22,2,0,3,0,5.000000e-01,2.422500e+00,1.0,21.0,216.58401,1.0,2,218.64487,high,2.0608556,0.9391444,219.16457,221.8342,221.83629,223.83907,7.2550597,223.83948,226.25739
23,23,2,0,2,1,5.000000e-01,4.037500e+00,1.0,22.0,226.37675,1.0,2,228.22887,high,1.8521132,1.1478868,228.74777,231.62796,231.63,233.63249,7.255733,233.6329,237.66467
24,24,8,2,2,0,2,8.075000e-01,1.0,23.0,237.78217,2.0,2,240.1118,low,2.3296463,0.6703537,240.63225,244.53325,244.5351,246.53693,8.754762,246.53734,247.34007
25,25,4,2,1,0,5.000000e-01,5.652500e+00,1.0,24.0,247.34457,1.0,4,249.51189,high,2.167313,0.832687,250.03117,252.59528,252.59741,254.60007,7.2554817,254.6005,260.24725
