TrialNumber,nTrial,Block,Endowment,ITI,ISI,L_Option,R_Option,ran,order,cue_Onset,endowment_onset,endowment_offset,ISI_onset,ISI_offset,decision_onset,resp,rt,resp_onset,decision_offset,trialDuration,ITIonset,ITIoffset
1,1,3,16,0.5575,1,0,4,1.0,0.0,4.5795765,5.5017953,5.519914,5.520067,6.5198684,6.5200186,2.0,1.6490169,8.169035,10.285846,3.7663493,10.286496,10.845371
2,2,2,32,0.5575,1,16,0,1.0,1.0,11.347487,12.335263,12.352559,12.352689,13.352845,13.3529825,1.0,0.9325116,14.285494,17.12042,3.767898,17.12099,17.68187
3,3,3,32,2.98,1,0,8,1.0,2.0,18.286013,19.168358,19.18574,19.185896,20.185831,20.185959,2.0,0.9160641,21.102024,23.95384,3.768324,23.954391,26.93691
4,4,2,16,0.5575,1,0,4,1.0,3.0,27.44707,28.435259,28.452423,28.452549,29.452856,29.452982,2.0,1.199679,30.65266,33.219852,3.767401,33.220493,33.78092
5,5,2,32,1.365,1,8,0,1.0,4.0,34.28033,35.26843,35.285816,35.28594,36.285725,36.285854,1.0,1.000326,37.286182,40.05145,3.7660463,40.05201,41.41886
6,6,3,16,0.5575,1,4,0,1.0,5.0,41.998627,42.91815,42.93548,42.935562,43.935844,43.935978,1.0,1.0161965,44.952175,47.702843,3.767323,47.703396,48.262848
7,7,3,32,0.5575,1,0,3,1.0,6.0,48.806343,49.752026,49.76868,49.768787,50.76798,50.768116,1.0,0.934484,51.702602,54.53513,3.7675114,54.53574,55.095642
8,8,3,16,0.5575,1,8,0,1.0,7.0,55.689587,56.58555,56.602467,56.602596,57.602837,57.602966,1.0,1.1328351,58.7358,61.369865,3.767377,61.370453,61.930492
9,9,3,16,1.365,1,2,0,1.0,8.0,62.531887,63.418854,63.4356,63.435715,64.43585,64.43598,2.0,1.1334099,65.56939,68.202835,3.7672946,68.203384,69.56995
10,10,2,32,1.365,1,3,0,1.0,9.0,70.0815,71.068405,71.085655,71.08578,72.08582,72.08596,2.0,0.8499191,72.935875,75.85281,3.767301,75.85337,77.21984
11,11,2,32,1.365,1,2,0,1.0,10.0,77.730354,78.71837,78.73578,78.7359,79.73582,79.73595,2.0,0.7499239,80.48587,83.5023,3.7668104,83.50287,84.86891
12,12,2,32,0.5575,1,0,2,1.0,11.0,85.37988,86.36821,86.38587,86.38599,87.386444,87.38659,1.0,1.0652603,88.45185,91.152824,3.7666898,91.15339,91.71348
13,13,2,16,0.5575,1,0,8,1.0,12.0,92.213295,93.20141,93.21861,93.21869,94.2188,94.21893,2.0,0.7836248,95.002556,97.9868,3.7683344,97.987366,98.54784
14,14,2,32,0.5575,1,0,16,1.0,13.0,99.046616,100.03484,100.05194,100.05203,101.05221,101.05233,2.0,0.8836453,101.935974,104.81883,3.766946,104.81939,105.37956
15,15,3,16,2.98,1,0,2,1.0,14.0,106.00575,106.86994,106.88486,106.88498,107.88505,107.88518,1.0,0.8327848,108.717964,111.65282,3.7681148,111.653404,114.63548
16,16,3,16,2.98,1,8,0,1.0,15.0,115.2363,116.13498,116.15204,116.15217,117.15282,117.15295,1.0,0.7829148,117.93586,120.920784,3.7683308,120.921394,123.9038
17,17,2,16,1.365,1,0,4,1.0,16.0,124.413086,125.401375,125.418724,125.41884,126.418816,126.41894,2.0,0.9159683,127.33491,130.1868,3.7683296,130.18736,131.55484
18,18,2,32,2.98,1,2,0,1.0,17.0,132.06317,133.05145,133.06883,133.06897,134.06876,134.06888,2.0,0.8831043,134.95198,137.83577,3.7673423,137.83641,140.81824
19,19,3,16,1.365,1,8,0,1.0,18.0,141.40416,142.30219,142.31882,142.31894,143.31871,143.31883,1.0,1.0332693,144.3521,147.08578,3.767396,147.08633,148.45323
20,20,2,16,0.5575,1,0,4,1.0,19.0,148.96375,149.95122,149.9685,149.96858,150.96878,150.9689,2.0,0.9003739,151.86928,154.7338,3.7654119,154.73444,155.29376
21,21,3,16,2.98,1,1,0,1.0,20.0,155.87631,156.78511,156.80116,156.80124,157.80177,157.80191,2.0,0.8002101,158.60211,161.56877,3.7673256,161.56932,164.55052
22,22,2,16,4.595,1,2,0,1.0,21.0,165.04765,166.0346,166.05168,166.05177,167.05177,167.0519,2.0,0.8997183,167.95161,170.8188,3.767374,170.81938,175.4159
23,23,2,16,0.5575,1,8,0,1.0,22.0,175.91289,176.9013,176.91849,176.91862,177.91878,177.9189,1.0,1.0501456,178.96906,181.68422,3.7658122,181.68483,182.24377
24,24,3,32,0.5575,1,0,3,1.0,23.0,182.84703,183.73538,183.7518,183.75192,184.75177,184.7519,1.0,1.2001729,185.95207,188.51848,3.767014,188.51903,189.07875
25,25,2,16,0.5575,1,0,2,1.0,24.0,189.57967,190.56816,190.58539,190.58553,191.58575,191.58588,1.0,0.799866,192.38574,195.35178,3.7663882,195.35237,195.91144
