TrialNumber,Trialn,TrialType,Partner,Feedback,ITI,ISI,ran,order,studyStart,InitFixOnset,decision_onset,resp,resp_onset,rt,ISI_onset,isi_for_trial,ISI_offset,outcome_val,outcome_onset,outcome_offset,trialDuration,ITIonset,ITIoffset,final_fix_offset
1,1,3,1,3,4.037500e+00,2.422500e+00,1.0,0.0,2.500019e-06,0.0097269,4.0152283,1.0,5.367416,1.3521875,5.4678016,3.7703125,9.240839,3.0,9.240973,9.855572,5.840343,9.8557625,13.89592,--
2,2,6,2,3,2.422500e+00,2.422500e+00,1.0,1.0,--,--,13.91122,2.0,15.050903,1.1396838,15.151198,3.982816,19.136883,6.0,19.136992,19.743076,5.831857,19.743208,22.167892,--
3,3,3,1,3,8.075000e-01,1.615000e+00,1.0,2.0,--,--,22.171835,2.0,22.900902,0.7290664,23.001276,3.5859337,26.589325,6.0,26.589436,27.19453,5.022695,27.194677,28.0047,--
4,4,7,3,1,4.037500e+00,2.422500e+00,1.0,3.0,--,--,28.024534,2.0,28.65097,0.626435,28.751291,4.496065,33.249557,2.0,33.249676,33.85673,5.8321967,33.85688,37.8963,--
5,5,4,2,1,2.422500e+00,2.422500e+00,1.0,4.0,--,--,37.90846,1.0,38.534164,0.6257025,38.63446,4.4967976,43.132935,7.0,43.133045,43.739784,5.831324,43.739925,46.164894,--
6,6,7,3,1,2.422500e+00,1.615000e+00,1.0,5.0,--,--,46.17654,1.0,46.60139,0.4248513,46.70175,3.8901486,50.594795,7.0,50.594906,51.1986,5.0220604,51.19875,53.623928,--
7,7,1,1,1,8.075000e-01,8.075000e-01,1.0,6.0,--,--,53.62693,2.0,54.150814,0.5238815,54.25112,2.9836185,57.236794,2.0,57.236916,57.84156,4.2146277,57.84172,58.65187,--
8,8,3,1,3,7.267500e+00,2.422500e+00,1.0,7.0,--,--,58.653652,2.0,59.28421,0.6305598,59.38453,4.49194,63.878815,8.0,63.87892,64.48609,5.832439,64.48624,71.75606,--
9,9,6,2,3,8.075000e-01,2.422500e+00,1.0,8.0,--,--,71.76864,2.0,72.300835,0.5321915,72.40114,4.5903087,76.99389,8.0,76.993996,77.59801,5.8293633,77.59815,78.407906,--
10,10,9,3,3,8.075000e-01,1.615000e+00,1.0,9.0,--,--,78.41932,1.0,78.95097,0.5316571,79.05131,3.7833428,82.83669,2.0,82.83681,83.44198,5.0226593,83.44212,84.25148,--
11,11,9,3,3,5.652500e+00,1.615000e+00,1.0,10.0,--,--,84.261536,2.0,84.78437,0.5228329,84.88474,3.7921672,88.6798,8.0,88.67992,89.2843,5.0227623,89.28443,94.938866,--
